DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
PL2024_1010_22U3198,264709,0.500000,UT,,,04:25:24 17-May-2024,,B,61.4511,-176.3246,,,,,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,06:01:30 17-May-2024,06:01:30 17-May-2024,0,B,61.4946,-176.3255,CRC,,,,1726,3.350,,,-1.50,1.5,,,,,,,,,,,,,199,27,255,42,,,,,,,70,145,79,0,32,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,08:20:30 17-May-2024,,B,61.5440,-176.2775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,7780
PL2024_1010_22U3198,264709,0.500000,UT,1.00b,,08:24:55 17-May-2024,,B,61.5440,-176.2775,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,22:14:34 17-May-2024,,0,61.9251,-176.4295,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,22:16:04 17-May-2024,,3,61.9302,-176.4579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,7780
PL2024_1010_22U3198,264709,0.500000,UT,,,22:17:34 17-May-2024,,3,61.9302,-176.4579,,,,,,,,,3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,22:18:19 17-May-2024,,0,61.9251,-176.4295,,,,,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,22:19:49 17-May-2024,,0,61.9251,-176.4295,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,09:04:50 18-May-2024,09:04:50 18-May-2024,0,B,62.1581,-176.3454,CRC,,,,2126,3.325,,,-1.50,1.5,,,,,,,,,,,,,255,22,255,42,,,,,,,31,183,101,0,38,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,22:03:01 18-May-2024,,3,62.1674,-176.0110,,,,,2317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,22:03:46 18-May-2024,,3,62.1674,-176.0110,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,1.00b,,22:04:31 18-May-2024,,3,62.1674,-176.0110,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,22:05:16 18-May-2024,,3,62.1674,-176.0110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,7780
PL2024_1010_22U3198,264709,0.500000,UT,,,22:06:01 18-May-2024,,3,62.1674,-176.0110,,,,,,,,,12.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,22:06:46 18-May-2024,,3,62.1674,-176.0110,,,,,2322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,17:11:06 19-May-2024,17:11:06 19-May-2024,0,Z,62.2966,-175.5979,CRC,,,,2601,3.425,,,25.90,0.0,,,,,,,,,,,,,255,27,255,42,,,,,,,78,226,130,0,101,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,23:28:17 19-May-2024,23:28:16 19-May-2024,0,1,62.3057,-175.5515,CRC,,,,2701,3.500,,,30.45,-0.5,,,,,,,,,,,,,255,27,255,42,,,,,,,52,229,130,0,16,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,00:53:39 20-May-2024,00:53:39 20-May-2024,0,1,62.2897,-175.6093,CRC,,,,2726,3.475,,,29.05,-0.5,,,,,,,,,,,,,255,27,255,42,,,,,,,42,230,130,0,36,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,06:01:36 20-May-2024,,0,62.0300,-174.5908,,,,,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,06:02:21 20-May-2024,06:02:21 20-May-2024,0,0,62.0300,-174.5908,CRC,,,,2801,3.475,,,25.70,-0.5,,,,,,,,,,,,,255,27,255,42,,,,,,,49,235,132,0,137,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,06:03:06 20-May-2024,,0,62.0300,-174.5908,,,,,,3.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,06:09:51 20-May-2024,,A,62.3111,-175.6166,,,,,2811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,06:10:36 20-May-2024,,A,62.3111,-175.6166,,,,,,3.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,06:14:22 20-May-2024,,3,62.3151,-175.6319,,,,,2817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,06:17:22 20-May-2024,,3,62.3151,-175.6319,,,,,,,,,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,06:18:07 20-May-2024,,3,62.3151,-175.6319,,,,,2822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,06:18:52 20-May-2024,,3,62.3151,-175.6319,,,,,,3.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,1.00b,,06:19:37 20-May-2024,,3,62.3151,-175.6319,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,06:20:22 20-May-2024,,3,62.3151,-175.6319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,7780
PL2024_1010_22U3198,264709,0.500000,UT,,,06:21:52 20-May-2024,,3,62.3151,-175.6319,,,,,,,,,22.85,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,16:02:54 20-May-2024,,B,62.2709,-175.8021,,,,,2923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,1.00b,,20:20:15 20-May-2024,,A,62.2575,-175.8288,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
PL2024_1010_22U3198,264709,0.500000,UT,,,20:22:05 20-May-2024,,A,62.2575,-175.8288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,7780
PL2024_1010_22U3198,264709,0.500000,UT,,,06:18:00 21-May-2024,,B,62.2282,-176.1084,,,,,,,,,-1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,02:00:00 13-May-2024,,,
