DeployID,Ptt,Source,Instr,Start,End,Kind,Type,MinDepth,PercentTime,MinSec,MaxSec,MaxDives,Percent_20,Percent_33,Percent_40,Percent_60,Percent_66,Percent_80,Percent_100
PL2024_1010_22U3198,264709,Transmission,UT,22:00:00 16-May-2024,00:00:00 17-May-2024,depth,dry,,70.9,5069,5141,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,00:00:00 17-May-2024,02:00:00 17-May-2024,depth,shallow,,0.0,0,0,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,00:00:00 17-May-2024,02:00:00 17-May-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,00:00:00 17-May-2024,02:00:00 17-May-2024,depth,dry,,100.0,7200,7200,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,02:00:00 17-May-2024,04:00:00 17-May-2024,depth,shallow,0.000000,5.5,361,433,3,,2.000000,,,2.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,02:00:00 17-May-2024,04:00:00 17-May-2024,depth,deep,,3.9,247,319,3,20.000000,,24.000000,27.000000,,38.000000,44.000000
PL2024_1010_22U3198,264709,Transmission,UT,02:00:00 17-May-2024,04:00:00 17-May-2024,depth,dry,,90.6,6487,6559,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,04:00:00 17-May-2024,06:00:00 17-May-2024,depth,shallow,0.000000,64.6,4613,4685,21,,2.000000,,,7.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,04:00:00 17-May-2024,06:00:00 17-May-2024,depth,deep,,22.0,1551,1623,21,18.000000,,23.000000,29.000000,,35.000000,51.000000
PL2024_1010_22U3198,264709,Transmission,UT,04:00:00 17-May-2024,06:00:00 17-May-2024,depth,dry,,13.4,929,1001,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,14:00:00 17-May-2024,16:00:00 17-May-2024,depth,shallow,0.000000,53.5,3819,3891,36,,1.000000,,,8.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,14:00:00 17-May-2024,16:00:00 17-May-2024,depth,deep,,38.6,2742,2814,36,17.000000,,17.000000,18.000000,,20.000000,54.000000
PL2024_1010_22U3198,264709,Transmission,UT,14:00:00 17-May-2024,16:00:00 17-May-2024,depth,dry,,7.9,533,605,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,16:00:00 17-May-2024,18:00:00 17-May-2024,depth,shallow,0.000000,59.1,4216,4288,37,,1.000000,,,9.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,16:00:00 17-May-2024,18:00:00 17-May-2024,depth,deep,,33.1,2345,2417,37,18.000000,,20.000000,21.000000,,25.000000,36.000000
PL2024_1010_22U3198,264709,Transmission,UT,16:00:00 17-May-2024,18:00:00 17-May-2024,depth,dry,,7.8,526,598,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,18:00:00 17-May-2024,20:00:00 17-May-2024,depth,shallow,0.000000,37.8,2685,2757,40,,1.000000,,,8.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,18:00:00 17-May-2024,20:00:00 17-May-2024,depth,deep,,55.1,3933,4005,40,22.000000,,24.000000,25.000000,,27.000000,44.000000
PL2024_1010_22U3198,264709,Transmission,UT,18:00:00 17-May-2024,20:00:00 17-May-2024,depth,dry,,7.1,475,547,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,20:00:00 17-May-2024,22:00:00 17-May-2024,depth,shallow,0.000000,26.8,1892,1964,36,,1.000000,,,5.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,20:00:00 17-May-2024,22:00:00 17-May-2024,depth,deep,,56.7,4046,4118,36,22.000000,,25.000000,27.000000,,28.000000,38.000000
PL2024_1010_22U3198,264709,Transmission,UT,20:00:00 17-May-2024,22:00:00 17-May-2024,depth,dry,,16.5,1152,1224,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,02:00:00 18-May-2024,04:00:00 18-May-2024,depth,shallow,0.000000,58.3,4159,4231,36,,1.000000,,,9.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,02:00:00 18-May-2024,04:00:00 18-May-2024,depth,deep,,33.1,2345,2417,36,18.000000,,20.000000,23.000000,,26.000000,52.000000
PL2024_1010_22U3198,264709,Transmission,UT,02:00:00 18-May-2024,04:00:00 18-May-2024,depth,dry,,8.6,583,655,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,04:00:00 18-May-2024,06:00:00 18-May-2024,depth,shallow,0.000000,50.4,3592,3664,39,,1.000000,,,9.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,04:00:00 18-May-2024,06:00:00 18-May-2024,depth,deep,,42.5,3025,3097,39,18.000000,,20.000000,22.000000,,25.000000,40.000000
PL2024_1010_22U3198,264709,Transmission,UT,04:00:00 18-May-2024,06:00:00 18-May-2024,depth,dry,,7.1,475,547,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,10:00:00 18-May-2024,12:00:00 18-May-2024,depth,shallow,0.000000,91.3,6540,6612,0,,1.000000,,,2.000000,,9.000000
PL2024_1010_22U3198,264709,Transmission,UT,10:00:00 18-May-2024,12:00:00 18-May-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,10:00:00 18-May-2024,12:00:00 18-May-2024,depth,dry,,8.7,590,662,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,12:00:00 18-May-2024,14:00:00 18-May-2024,depth,shallow,0.000000,91.3,6540,6612,0,,2.000000,,,3.000000,,12.000000
PL2024_1010_22U3198,264709,Transmission,UT,12:00:00 18-May-2024,14:00:00 18-May-2024,depth,deep,,0.0,0,0,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,12:00:00 18-May-2024,14:00:00 18-May-2024,depth,dry,,8.7,590,662,,,,,,,,
PL2024_1010_22U3198,264709,Transmission,UT,14:00:00 18-May-2024,16:00:00 18-May-2024,depth,shallow,0.000000,78.7,5633,5705,18,,3.000000,,,9.000000,,15.000000
PL2024_1010_22U3198,264709,Transmission,UT,14:00:00 18-May-2024,16:00:00 18-May-2024,depth,deep,,14.2,984,1056,18,17.000000,,18.000000,20.000000,,22.000000,26.000000
