DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,Depth19,Depth19Error,MinTemp19,MaxTemp19,%Ox19,Discont19,Depth20,Depth20Error,MinTemp20,MaxTemp20,%Ox20,Discont20,Depth21,Depth21Error,MinTemp21,MaxTemp21,%Ox21,Discont21,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,00:00:00 29-Aug-2024,1.7,-6.00,4,,,, ,7,,0.00,0.00,6.875,6.925,,,5.00,0.00,6.675,6.725,,,10.00,0.00,6.475,6.525,,,15.00,0.00,6.125,6.175,,,20.00,0.00,6.075,6.125,,,25.00,0.00,6.025,6.075,,,30.00,0.00,6.025,6.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:02:00 29-Aug-2024,16.7,-6.00,7,,,, ,8,,0.00,0.00,6.875,6.925,,,5.00,0.00,6.725,6.775,,,10.00,0.00,6.475,6.525,,,15.00,0.00,6.425,6.475,,,20.00,0.00,6.225,6.275,,,25.00,0.00,6.125,6.175,,,30.00,0.00,6.125,6.175,,,35.00,1.00,6.125,6.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,04:02:00 29-Aug-2024,16.7,-6.00,1,,,, ,8,,0.00,0.00,6.875,6.925,,,5.00,0.00,6.575,6.625,,,10.00,0.00,6.375,6.425,,,15.00,0.00,6.325,6.375,,,20.00,0.00,6.325,6.375,,,25.00,0.00,6.275,6.325,,,30.00,0.00,6.275,6.325,,,35.00,0.00,6.275,6.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,16:00:00 29-Aug-2024,1.7,-6.00,1,,,, ,7,,0.00,0.00,6.525,6.575,,,5.00,0.00,6.525,6.575,,,10.00,0.00,6.375,6.425,,,15.00,0.00,6.375,6.425,,,20.00,0.00,6.375,6.425,,,25.00,0.00,6.475,6.525,,,30.00,0.00,6.475,6.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,06:01:00 30-Aug-2024,1.7,-6.00,1,,,, ,7,,0.00,1.00,8.275,8.325,,,5.00,0.00,8.175,8.225,,,10.00,1.00,7.675,7.725,,,15.00,0.00,7.625,7.675,,,20.00,0.00,7.575,7.625,,,25.00,1.00,7.575,7.625,,,30.00,0.00,7.575,7.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,08:02:00 30-Aug-2024,1.7,-6.00,4,,,, ,6,,0.00,0.00,8.975,9.025,,,5.00,0.00,8.975,9.025,,,10.00,0.00,8.675,8.725,,,15.00,0.00,8.625,8.675,,,20.00,0.00,8.625,8.675,,,25.00,0.00,8.625,8.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,22:01:00 31-Aug-2024,1.7,-6.00,3,,,, ,3,,0.00,0.00,10.575,10.625,,,5.00,0.00,10.575,10.625,,,10.00,0.00,10.575,10.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,00:02:00 01-Sep-2024,1.7,-6.00,6,,,, ,3,,0.00,0.00,10.625,10.675,,,5.00,0.00,10.575,10.625,,,10.00,0.00,10.575,10.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:00:00 01-Sep-2024,1.7,-6.00,3,,,, ,3,,0.00,0.00,10.625,10.675,,,5.00,0.00,10.525,10.575,,,10.00,0.00,10.525,10.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,12:28:00 01-Sep-2024,1.7,-6.00,1,,,, ,3,,0.00,0.00,10.625,10.675,,,5.00,0.00,10.725,10.775,,,10.00,0.00,10.725,10.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,18:45:00 02-Sep-2024,1.7,-6.00,3,,,, ,3,,0.00,0.00,10.775,10.825,,,5.00,0.00,10.725,10.775,,,10.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,17:23:00 05-Sep-2024,1.7,-6.00,1,,,, ,3,,0.00,0.00,10.975,11.025,,,5.00,0.00,10.975,11.025,,,10.00,0.00,10.975,11.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,18:53:00 06-Sep-2024,1.7,-6.00,2,,,, ,4,,0.00,0.00,10.525,10.575,,,5.00,0.00,10.525,10.575,,,10.00,0.00,10.525,10.575,,,15.00,0.00,10.525,10.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,22:00:00 06-Sep-2024,1.7,-6.00,2,,,, ,4,,0.00,1.00,10.325,10.375,,,5.00,0.00,10.325,10.375,,,10.00,0.00,10.325,10.375,,,15.00,0.00,10.325,10.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,08:54:00 07-Sep-2024,1.7,-6.00,1,,,, ,5,,0.00,0.00,9.425,9.475,,,5.00,0.00,9.425,9.475,,,10.00,0.00,9.375,9.425,,,15.00,0.00,9.275,9.325,,,20.00,0.00,9.275,9.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,00:01:00 08-Sep-2024,1.7,-6.00,3,,,, ,6,,0.00,0.00,7.575,7.625,,,5.00,0.00,7.575,7.625,,,10.00,0.00,7.575,7.625,,,15.00,0.00,7.575,7.625,,,20.00,0.00,7.525,7.575,,,25.00,0.00,7.525,7.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,20:12:00 10-Sep-2024,16.7,-7.00,1,,,, ,12,,0.00,0.00,6.925,6.975,,,5.00,0.00,6.975,7.025,,,10.00,0.00,6.925,6.975,,,15.00,0.00,6.875,6.925,,,20.00,0.00,6.875,6.925,,,25.00,0.00,6.825,6.875,,,30.00,0.00,-0.475,-0.425,,,35.00,0.00,-1.325,-1.275,,,40.00,0.00,-1.375,-1.325,,,45.00,0.00,-1.375,-1.325,,,50.00,0.00,-1.425,-1.375,,,55.00,0.00,-1.425,-1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,22:13:00 10-Sep-2024,1.7,-7.00,1,,,, ,13,,0.00,1.00,6.925,6.975,,,5.00,0.00,6.875,6.925,,,10.00,0.00,6.775,6.825,,,15.00,0.00,6.725,6.775,,,20.00,0.00,6.575,6.625,,,25.00,0.00,1.825,1.875,,,30.00,0.00,-1.275,-1.225,,,35.00,0.00,-1.375,-1.325,,,40.00,0.00,-1.425,-1.375,,,45.00,0.00,-1.425,-1.375,,,50.00,0.00,-1.475,-1.425,,,55.00,0.00,-1.425,-1.375,,,60.00,1.00,-1.425,-1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,14:00:00 11-Sep-2024,1.7,-7.00,2,,,, ,14,,0.00,0.00,6.925,6.975,,,5.00,0.00,6.825,6.875,,,10.00,0.00,6.725,6.775,,,15.00,0.00,6.675,6.725,,,20.00,0.00,6.625,6.675,,,25.00,0.00,6.575,6.625,,,30.00,0.00,-1.275,-1.225,,,35.00,0.00,-1.575,-1.525,,,40.00,0.00,-1.575,-1.525,,,45.00,0.00,-1.475,-1.425,,,50.00,0.00,-1.225,-1.175,,,55.00,0.00,-0.775,-0.725,,,60.00,0.00,-0.675,-0.625,,,65.00,1.00,-0.675,-0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,00:03:00 12-Sep-2024,1.7,-7.00,1,,,, ,15,,0.00,1.00,7.425,7.475,,,5.00,0.00,7.075,7.125,,,10.00,0.00,7.025,7.075,,,15.00,0.00,6.925,6.975,,,20.00,0.00,6.875,6.925,,,25.00,0.00,6.625,6.675,,,30.00,0.00,-1.375,-1.325,,,35.00,0.00,-1.325,-1.275,,,40.00,0.00,-0.825,-0.775,,,45.00,0.00,-0.525,-0.475,,,50.00,0.00,-0.025,0.025,,,55.00,0.00,0.525,0.575,,,60.00,0.00,0.525,0.575,,,65.00,0.00,0.525,0.575,,,70.00,0.00,0.525,0.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,00:13:00 15-Sep-2024,1.7,-7.00,2,,,, ,16,,0.00,0.00,8.225,8.275,,,5.00,0.00,8.225,8.275,,,10.00,0.00,8.175,8.225,,,15.00,0.00,7.525,7.575,,,20.00,0.00,6.725,6.775,,,25.00,0.00,2.725,2.775,,,30.00,0.00,2.575,2.625,,,35.00,0.00,2.475,2.525,,,40.00,0.00,2.475,2.525,,,45.00,0.00,2.525,2.575,,,50.00,0.00,2.525,2.575,,,55.00,0.00,2.675,2.725,,,60.00,0.00,2.725,2.775,,,65.00,0.00,2.725,2.775,,,70.00,0.00,2.725,2.775,,,75.00,0.00,2.725,2.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,18:25:00 16-Sep-2024,16.7,-7.00,1,,,, ,13,,0.00,1.00,7.475,7.525,,,5.00,0.00,7.525,7.575,,,10.00,0.00,7.525,7.575,,,15.00,0.00,7.525,7.575,,,20.00,0.00,6.975,7.025,,,25.00,0.00,4.025,4.075,,,30.00,0.00,2.325,2.375,,,35.00,0.00,2.275,2.325,,,40.00,0.00,2.275,2.325,,,45.00,0.00,2.275,2.325,,,50.00,0.00,1.325,1.375,,,55.00,0.00,0.575,0.625,,,60.00,0.00,0.325,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,00:00:00 18-Sep-2024,1.7,-7.00,1,,,, ,8,,0.00,1.00,7.025,7.075,,,5.00,0.00,6.875,6.925,,,10.00,0.00,6.525,6.575,,,15.00,0.00,5.475,5.525,,,20.00,0.00,4.825,4.875,,,25.00,0.00,0.875,0.925,,,30.00,0.00,-0.775,-0.725,,,35.00,0.00,-0.775,-0.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,11:36:00 18-Sep-2024,1.7,-7.00,2,,,, ,10,,0.00,0.00,6.975,7.025,,,5.00,0.00,6.575,6.625,,,10.00,0.00,5.275,5.325,,,15.00,0.00,4.175,4.225,,,20.00,0.00,1.425,1.475,,,25.00,0.00,1.025,1.075,,,30.00,0.00,0.175,0.225,,,35.00,0.00,0.125,0.175,,,40.00,0.00,0.025,0.075,,,45.00,1.00,-0.025,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,12:22:00 18-Sep-2024,1.7,-7.00,1,,,, ,7,,0.00,0.00,6.725,6.775,,,5.00,0.00,6.825,6.875,,,10.00,0.00,5.525,5.575,,,15.00,0.00,3.225,3.275,,,20.00,0.00,1.875,1.925,,,25.00,0.00,0.625,0.675,,,30.00,1.00,0.625,0.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,00:01:00 19-Sep-2024,1.7,-7.00,1,,,, ,12,,0.00,1.00,7.325,7.375,,,5.00,0.00,7.325,7.375,,,10.00,0.00,7.375,7.425,,,15.00,0.00,5.025,5.075,,,20.00,0.00,1.825,1.875,,,25.00,0.00,0.675,0.725,,,30.00,0.00,-0.025,0.025,,,35.00,0.00,-0.575,-0.525,,,40.00,0.00,-1.025,-0.975,,,45.00,0.00,-1.075,-1.025,,,50.00,1.00,-1.075,-1.025,,,55.00,0.00,-1.125,-1.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,17:08:00 19-Sep-2024,16.7,-7.00,1,,,, ,10,,0.00,1.00,6.975,7.025,,,5.00,0.00,6.975,7.025,,,10.00,0.00,7.225,7.275,,,15.00,0.00,6.325,6.375,,,20.00,0.00,4.825,4.875,,,25.00,0.00,4.125,4.175,,,30.00,0.00,1.325,1.375,,,35.00,0.00,0.125,0.175,,,40.00,0.00,-0.475,-0.425,,,45.00,0.00,-0.675,-0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,04:02:00 20-Sep-2024,16.7,-7.00,4,,,, ,6,,0.00,0.00,6.975,7.025,,,5.00,0.00,7.125,7.175,,,10.00,0.00,7.125,7.175,,,15.00,0.00,6.475,6.525,,,20.00,0.00,5.025,5.075,,,25.00,0.00,1.875,1.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,23:08:00 21-Sep-2024,16.7,-7.00,1,,,, ,5,,0.00,0.00,6.575,6.625,,,5.00,0.00,6.675,6.725,,,10.00,0.00,6.575,6.625,,,15.00,0.00,6.225,6.275,,,20.00,0.00,4.475,4.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,00:02:00 22-Sep-2024,16.7,-7.00,2,,,, ,4,,0.00,0.00,6.725,6.775,,,5.00,0.00,6.875,6.925,,,10.00,0.00,6.325,6.375,,,15.00,0.00,5.175,5.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:01:00 22-Sep-2024,1.7,-7.00,4,,,, ,4,,0.00,0.00,6.925,6.975,,,5.00,0.00,6.875,6.925,,,10.00,0.00,6.525,6.575,,,15.00,0.00,5.875,5.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,16:55:00 23-Sep-2024,1.7,-7.00,2,,,, ,8,,0.00,1.00,6.575,6.625,,,5.00,0.00,6.775,6.825,,,10.00,0.00,7.025,7.075,,,15.00,0.00,6.875,6.925,,,20.00,0.00,3.875,3.925,,,25.00,0.00,1.325,1.375,,,30.00,0.00,-0.125,-0.075,,,35.00,0.00,-0.125,-0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,20:01:00 23-Sep-2024,1.7,-7.00,2,,,, ,11,,0.00,1.00,7.325,7.375,,,5.00,0.00,7.225,7.275,,,10.00,0.00,7.275,7.325,,,15.00,0.00,7.425,7.475,,,20.00,0.00,7.275,7.325,,,25.00,0.00,5.075,5.125,,,30.00,0.00,1.875,1.925,,,35.00,0.00,0.175,0.225,,,40.00,0.00,-0.875,-0.825,,,45.00,0.00,-0.875,-0.825,,,50.00,0.00,-0.875,-0.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,07:12:00 24-Sep-2024,16.7,-7.00,2,,,, ,14,,0.00,0.00,7.975,8.025,,,5.00,0.00,7.875,7.925,,,10.00,0.00,7.675,7.725,,,15.00,0.00,7.675,7.725,,,20.00,0.00,6.325,6.375,,,25.00,0.00,3.425,3.475,,,30.00,0.00,2.125,2.175,,,35.00,0.00,2.025,2.075,,,40.00,0.00,2.075,2.125,,,45.00,0.00,1.975,2.025,,,50.00,0.00,1.925,1.975,,,55.00,0.00,1.875,1.925,,,60.00,0.00,1.875,1.925,,,65.00,0.00,1.875,1.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,20:11:00 24-Sep-2024,16.7,-7.00,2,,,, ,16,,0.00,1.00,7.425,7.475,,,5.00,0.00,7.425,7.475,,,10.00,0.00,7.475,7.525,,,15.00,0.00,7.225,7.275,,,20.00,0.00,5.425,5.475,,,25.00,0.00,3.425,3.475,,,30.00,0.00,3.125,3.175,,,35.00,0.00,2.975,3.025,,,40.00,0.00,2.825,2.875,,,45.00,0.00,2.825,2.875,,,50.00,0.00,2.825,2.875,,,55.00,0.00,2.825,2.875,,,60.00,0.00,2.825,2.875,,,65.00,0.00,2.825,2.875,,,70.00,0.00,2.825,2.875,,,75.00,0.00,2.825,2.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,00:00:00 29-Sep-2024,16.7,-8.00,2,,,, ,19,,0.00,0.00,6.875,6.925,,,5.00,0.00,6.875,6.925,,,10.00,0.00,6.875,6.925,,,15.00,0.00,6.925,6.975,,,20.00,0.00,6.875,6.925,,,25.00,0.00,6.875,6.925,,,30.00,0.00,6.775,6.825,,,35.00,0.00,0.325,0.375,,,40.00,0.00,0.525,0.575,,,45.00,0.00,0.825,0.875,,,50.00,0.00,0.925,0.975,,,55.00,0.00,0.975,1.025,,,60.00,0.00,0.975,1.025,,,65.00,0.00,0.975,1.025,,,70.00,0.00,1.025,1.075,,,75.00,0.00,1.025,1.075,,,80.00,0.00,1.075,1.125,,,85.00,0.00,1.075,1.125,,,90.00,1.00,1.075,1.125,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:01:00 29-Sep-2024,16.7,-8.00,2,,,, ,5,,0.00,0.00,6.875,6.925,,,5.00,0.00,6.875,6.925,,,10.00,0.00,6.875,6.925,,,15.00,0.00,6.875,6.925,,,20.00,0.00,6.925,6.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,20:15:00 01-Oct-2024,16.7,-8.00,1,,,, ,4,,85.00,0.00,0.825,0.875,,,90.00,0.00,0.825,0.875,,,95.00,0.00,0.825,0.875,,,100.00,0.00,0.875,0.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,22:02:00 01-Oct-2024,16.7,-8.00,4,,,, ,21,,0.00,1.00,7.325,7.375,,,5.00,0.00,7.325,7.375,,,10.00,0.00,7.325,7.375,,,15.00,0.00,7.325,7.375,,,20.00,0.00,7.325,7.375,,,25.00,0.00,7.325,7.375,,,30.00,1.00,3.225,3.275,,,35.00,0.00,0.425,0.475,,,40.00,0.00,0.575,0.625,,,45.00,0.00,0.725,0.775,,,50.00,0.00,0.925,0.975,,,55.00,0.00,0.925,0.975,,,60.00,0.00,0.925,0.975,,,65.00,0.00,0.925,0.975,,,70.00,0.00,0.925,0.975,,,75.00,0.00,0.875,0.925,,,80.00,0.00,0.875,0.925,,,85.00,0.00,0.875,0.925,,,90.00,0.00,0.875,0.925,,,95.00,0.00,0.875,0.925,,,100.00,0.00,0.875,0.925,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:04:00 03-Oct-2024,16.7,-8.00,2,,,, ,4,,85.00,0.00,0.875,0.925,,,90.00,0.00,0.875,0.925,,,95.00,0.00,0.875,0.925,,,100.00,0.00,0.925,0.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,04:00:00 03-Oct-2024,16.7,-8.00,2,,,, ,21,,0.00,1.00,7.425,7.475,,,5.00,0.00,7.475,7.525,,,10.00,0.00,7.475,7.525,,,15.00,0.00,7.475,7.525,,,20.00,0.00,7.425,7.475,,,25.00,0.00,6.825,6.875,,,30.00,0.00,2.125,2.175,,,35.00,0.00,1.575,1.625,,,40.00,1.00,1.425,1.475,,,45.00,0.00,1.225,1.275,,,50.00,0.00,1.025,1.075,,,55.00,0.00,0.975,1.025,,,60.00,0.00,0.975,1.025,,,65.00,0.00,0.975,1.025,,,70.00,0.00,0.975,1.025,,,75.00,0.00,0.975,1.025,,,80.00,0.00,0.975,1.025,,,85.00,0.00,0.975,1.025,,,90.00,0.00,0.975,1.025,,,95.00,0.00,0.975,1.025,,,100.00,1.00,0.975,1.025,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,16:18:00 03-Oct-2024,16.7,-8.00,4,,,, ,21,,0.00,1.00,7.375,7.425,,,5.00,0.00,7.375,7.425,,,10.00,0.00,7.325,7.375,,,15.00,0.00,7.425,7.475,,,20.00,0.00,7.325,7.375,,,25.00,0.00,7.325,7.375,,,30.00,0.00,6.375,6.425,,,35.00,0.00,2.675,2.725,,,40.00,0.00,1.775,1.825,,,45.00,0.00,1.375,1.425,,,50.00,0.00,1.225,1.275,,,55.00,0.00,1.125,1.175,,,60.00,0.00,0.975,1.025,,,65.00,0.00,0.975,1.025,,,70.00,0.00,0.975,1.025,,,75.00,0.00,0.975,1.025,,,80.00,0.00,0.975,1.025,,,85.00,0.00,0.975,1.025,,,90.00,0.00,0.975,1.025,,,95.00,0.00,0.975,1.025,,,100.00,0.00,0.975,1.025,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,04:24:00 04-Oct-2024,16.7,-8.00,1,,,, ,4,,85.00,0.00,0.975,1.025,,,90.00,0.00,0.975,1.025,,,95.00,0.00,0.975,1.025,,,100.00,1.00,0.975,1.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
