DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
160375,160375,0.500000,UT,,04:23:44 28-Apr-2017,04:24:18 28-Apr-2017,34,2,21.7510,-157.9634,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,15:13:32 28-Apr-2017,15:14:07 28-Apr-2017,35,B,21.8285,-158.1328,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,04:18:17 02-May-2017,04:18:53 02-May-2017,36,2,21.7722,-158.0401,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,04:22:20 02-May-2017,04:22:56 02-May-2017,36,2,21.7722,-158.0401,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,16:20:48 03-May-2017,16:21:24 03-May-2017,36,B,21.7575,-157.6936,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,04:58:27 04-May-2017,04:59:03 04-May-2017,36,A,21.7542,-158.0640,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,10:46:25 04-May-2017,10:46:25 04-May-2017,0,,21.5083,-158.1440,CRC,,,,10450,3.325,,,25.75,7.0,,,,,,,,,,,,,96,100,,,,,,,,,255,1968,1371,
160375,160375,0.500000,UT,,13:47:33 04-May-2017,13:47:33 04-May-2017,0,,21.5083,-158.1440,CRC,,,,10475,3.375,,,25.70,7.5,,,,,,,,,,,,,92,100,,,,,,,,,255,1973,1374,
160375,160375,0.500000,UT,,16:12:01 04-May-2017,16:12:01 04-May-2017,0,,21.5083,-158.1440,CRC,,,,10500,3.375,,,25.90,7.0,,,,,,,,,,,,,63,100,,,,,,,,,255,1976,1375,
160375,160375,0.500000,UT,,05:23:18 05-May-2017,05:23:18 05-May-2017,0,,21.5083,-158.1440,CRC,,,,10575,3.350,,,25.90,7.5,,,,,,,,,,,,,104,100,,,,,,,,,255,1984,1382,
160375,160375,0.500000,UT,,16:51:38 11-May-2017,16:52:16 11-May-2017,38,B,21.7395,-157.9312,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,04:43:09 14-May-2017,04:43:47 14-May-2017,38,B,21.7549,-158.0468,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,04:28:11 15-May-2017,04:28:49 15-May-2017,38,A,21.7300,-158.0692,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,16:26:42 15-May-2017,16:27:20 15-May-2017,38,A,21.7236,-158.0091,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,15:30:15 20-May-2017,15:30:54 20-May-2017,39,B,21.7092,-158.1160,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,06:57:03 25-May-2017,06:57:03 25-May-2017,0,,21.5083,-158.1440,CRC,,,,12325,3.350,,,26.30,7.5,,,,,,,,,,,,,63,100,,,,,,,,,255,2271,1578,
160375,160375,0.500000,UT,,16:46:33 25-May-2017,16:47:13 25-May-2017,40,B,21.6659,-157.9337,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,16:08:13 07-Jun-2017,16:08:56 07-Jun-2017,43,B,21.7307,-157.8264,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,160375,0.500000,UT,,15:48:45 11-Jun-2017,15:49:28 11-Jun-2017,43,A,20.9265,-156.8672,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
