DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
160375,160375,UT,DS,1,0,1,,,15:33:26 14-Nov-2016,NK,B,21.7237,-157.9720,21.7237,-157.9720,8,,401677231,-131
160375,160375,UT,DS,2,0,2,214,214,15:56:20 14-Nov-2016,SR,B,21.7219,-157.9785,21.7219,-157.9785,8,,401677224,-130
160375,160375,UT,DS,1,0,1,,,20:05:03 14-Nov-2016,MA,B,21.7197,-157.9737,21.7197,-157.9737,8,,401677225,-125
160375,160375,UT,DS,5,0,3,151,62,04:14:21 15-Nov-2016,NN,2,21.7445,-158.0118,21.7445,-158.0118,58,,401677224,-131
160375,160375,UT,DS,5,0,3,151,62,04:16:38 15-Nov-2016,NK,1,21.7456,-158.0140,21.7456,-158.0140,56,,401677224,-121
160375,160375,UT,DS,2,0,1,357,357,04:21:27 15-Nov-2016,SR,B,21.7379,-158.0171,21.7379,-158.0171,6,,401677222,-123
160375,160375,UT,DS,21,0,16,549,46,04:44:11 15-Nov-2016,15X0004,,21.5083,-158.1440,,,,,,
160375,160375,UT,DS,1,0,1,,,06:02:38 15-Nov-2016,NN,B,21.7425,-158.0076,21.7425,-158.0076,8,,401677219,-131
160375,160375,UT,DS,2,0,2,211,211,06:02:38 15-Nov-2016,SR,B,21.7311,-158.0471,21.7311,-158.0471,,,401677220,-127
160375,160375,UT,DS,1,0,1,,,07:13:22 15-Nov-2016,MA,B,21.7324,-158.0439,21.7324,-158.0439,8,,401677224,-133
160375,160375,UT,DS,21,0,13,1596,62,07:50:01 15-Nov-2016,15X0004,,21.5083,-158.1440,,,,,,
160375,160375,UT,DS,1,0,0,,,09:05:10 15-Nov-2016,MA,B,21.7316,-158.0414,21.7316,-158.0414,8,,401677220,-135
160375,160375,UT,DS,1,0,1,,,12:48:25 15-Nov-2016,NP,B,21.7258,-158.0309,21.7258,-158.0309,8,,401677228,-135
160375,160375,UT,DS,1,0,1,,,15:27:37 15-Nov-2016,SR,B,21.7145,-158.0363,21.7145,-158.0363,8,,401677223,-124
160375,160375,UT,DS,21,0,11,2910,45,15:41:03 15-Nov-2016,15X0004,,21.5083,-158.1440,,,,,,
160375,160375,UT,DS,2,0,1,314,314,01:48:12 16-Nov-2016,NP,B,21.7268,-158.0151,21.7268,-158.0151,8,,401677228,-125
160375,160375,UT,DS,5,0,5,121,62,03:49:05 16-Nov-2016,NK,2,21.7026,-158.0531,21.7026,-158.0531,58,,401677226,-133
160375,160375,UT,DS,5,0,5,121,62,03:49:05 16-Nov-2016,SR,2,21.6985,-158.0399,21.6985,-158.0399,50,,401677227,-131
160375,160375,UT,DS,21,0,17,4638,52,03:49:36 16-Nov-2016,15X0004,,21.5083,-158.1440,,,,,,
160375,160375,UT,DS,1,0,1,,,04:05:47 16-Nov-2016,NN,B,21.6990,-158.0404,21.6990,-158.0404,6,,401677227,-128
160375,160375,UT,DS,3,0,3,145,124,05:47:59 16-Nov-2016,NN,A,21.7405,-158.0505,21.7405,-158.0505,8,,401677220,-131
160375,160375,UT,DS,4,0,4,87,52,06:57:54 16-Nov-2016,MA,2,21.7492,-158.0470,21.7492,-158.0470,58,,401677219,-117
160375,160375,UT,DS,3,0,3,111,45,12:40:36 16-Nov-2016,NP,A,21.6992,-157.8994,21.6992,-157.8994,8,,401677220,-125
160375,160375,UT,DS,1,0,1,,,14:55:30 16-Nov-2016,SR,B,21.6989,-157.8882,21.6989,-157.8882,8,,401677214,-137
160375,160375,UT,DS,1,0,0,,,16:20:28 16-Nov-2016,NK,B,21.6396,-157.9071,21.6396,-157.9071,6,,401677249,-128
