DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
L651,264743,0.500000,UT,,,14:26:39 09-May-2024,,A,38.6873,-126.1021,,,,,,,,,12.95,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 25-Apr-2024,,,
L651,264743,0.500000,UT,1.00a,,15:23:54 09-May-2024,,B,38.7120,-126.1563,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 25-Apr-2024,,,
L651,264743,0.500000,UT,,,16:29:42 09-May-2024,,B,38.7201,-126.1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 25-Apr-2024,,,3126
L651,264743,0.500000,UT,,,18:27:08 09-May-2024,,B,38.7147,-126.1680,,,,,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 25-Apr-2024,,,
L651,264743,0.500000,UT,,,18:27:52 09-May-2024,,B,38.7147,-126.1680,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 25-Apr-2024,,,
L651,264743,0.500000,UT,,,19:22:32 09-May-2024,,B,38.7354,-126.1986,,,,,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 25-Apr-2024,,,
L651,264743,0.500000,UT,,,20:42:20 09-May-2024,,B,38.7780,-126.2128,,,,,,,,,13.35,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 25-Apr-2024,,,
L651,264743,0.500000,UT,1.00a,,20:43:04 09-May-2024,,B,38.7780,-126.2128,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 25-Apr-2024,,,
L651,264743,0.500000,UT,,,20:52:45 09-May-2024,,B,38.7082,-126.1561,,,,,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 25-Apr-2024,,,
L651,264743,0.500000,UT,,,21:02:39 09-May-2024,,B,38.7082,-126.1561,,,,,,,,,13.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 25-Apr-2024,,,
L651,264743,0.500000,UT,,16:59:05 12-May-2024,16:59:05 12-May-2024,0,,,,CRC,,,,927,3.250,,,13.45,1.0,,,205,,,,,,,,,,245,16,,0,,,,,,,1,,,0,65,,,,,,03:00:00 25-Apr-2024,,,
L651,264743,0.500000,UT,,,00:04:03 16-May-2024,,B,40.4904,-128.2222,,,,,,,,,12.80,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 25-Apr-2024,,,
L651,264743,0.500000,UT,,00:04:46 16-May-2024,00:04:47 16-May-2024,1,B,40.4904,-128.2222,CRC,,,,977,3.225,,,12.80,1.0,,,204,,,,,,,,,,247,16,,0,,,,,,,0,,,0,87,,,,,,03:00:00 25-Apr-2024,,,
L651,264743,0.500000,UT,1.00a,,02:46:47 16-May-2024,,B,41.0975,-127.5546,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 25-Apr-2024,,,
L651,264743,0.500000,UT,,,02:47:31 16-May-2024,,B,41.0975,-127.5546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 25-Apr-2024,,,3126
L651,264743,0.500000,UT,1.00a,,04:31:11 16-May-2024,,A,41.2443,-127.7667,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 25-Apr-2024,,,
L651,264743,0.500000,UT,,,04:39:07 16-May-2024,,A,41.2443,-127.7667,,,,,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 25-Apr-2024,,,
L651,264743,0.500000,UT,,05:13:29 16-May-2024,05:13:29 16-May-2024,0,B,41.3181,-127.7187,CRC,,,,1027,3.175,,,12.70,1.5,,,112,,,,,,,,,,201,16,,0,,,,,,,1,,,0,17,,,,,,03:00:00 25-Apr-2024,,,
L651,264743,0.500000,UT,,,05:31:57 16-May-2024,,B,41.1878,-127.7990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03:00:00 25-Apr-2024,,,3126
