DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
L651,264743,UT,18:43:46 30-May-2024,Argos,B,47.0437,-127.0862,31404,84875,11619,105,,,,,,
L651,264743,UT,01:33:03 31-May-2024,Argos,B,47.1012,-126.7487,52570,101029,27354,77,,,,,,
L651,264743,UT,21:08:10 31-May-2024,Argos,B,47.0335,-126.8330,125272,611194,25676,70,,,,,,
L651,264743,UT,03:34:28 01-Jun-2024,Argos,B,47.2592,-125.5218,12156,111029,1330,70,,,,,,
L651,264743,UT,05:54:49 01-Jun-2024,Argos,B,47.1700,-125.7410,5050,11982,2128,63,,,,,,
L651,264743,UT,13:27:52 01-Jun-2024,Argos,B,47.1373,-125.7639,4941,8288,2945,37,,,,,,
L651,264743,UT,16:34:26 01-Jun-2024,Argos,B,47.2285,-125.6729,3263,6618,1608,88,,,,,,
L651,264743,UT,02:23:11 02-Jun-2024,Argos,B,47.4487,-125.3729,4343,13866,1360,97,,,,,,
L651,264743,UT,05:26:15 02-Jun-2024,Argos,B,47.5205,-125.3141,3503,11911,1030,93,,,,,,
L651,264743,UT,05:26:15 02-Jun-2024,Argos,B,47.5074,-125.3705,4651,14584,1483,78,,,,,,
L651,264743,UT,15:07:10 02-Jun-2024,Argos,B,47.6267,-125.1965,4571,11331,1844,96,,,,,,
L651,264743,UT,17:47:26 02-Jun-2024,Argos,B,47.6914,-125.1143,3923,23868,644,101,,,,,,
L651,264743,UT,17:47:26 02-Jun-2024,Argos,B,47.6876,-125.1260,3975,23553,670,100,,,,,,
L651,264743,UT,17:47:26 02-Jun-2024,Argos,B,47.6942,-125.1762,3316,16459,668,101,,,,,,
L651,264743,UT,18:32:50 02-Jun-2024,Argos,B,47.7210,-125.2240,2540,7338,879,103,,,,,,
L651,264743,UT,21:02:06 02-Jun-2024,Argos,B,47.7649,-125.2661,2880,6898,1202,105,,,,,,
L651,264743,UT,20:33:38 03-Jun-2024,Argos,B,48.2887,-125.3573,5580,8331,3736,92,,,,,,
L651,264743,UT,06:20:08 04-Jun-2024,Argos,B,48.0885,-125.3943,7035,11986,4128,58,,,,,,
L651,264743,UT,18:35:15 04-Jun-2024,Argos,B,47.9776,-125.4028,5360,27476,1045,99,,,,,,
L651,264743,UT,02:20:13 06-Jun-2024,Argos,B,47.6149,-125.9931,19890,315224,1255,84,,,,,,
L651,264743,UT,03:20:03 06-Jun-2024,Argos,B,47.6033,-126.0148,24509,88337,6799,87,,,,,,
L651,264743,UT,03:54:55 06-Jun-2024,Argos,B,47.5914,-126.1409,24594,55850,10830,91,,,,,,
L651,264743,UT,03:54:55 06-Jun-2024,Argos,B,47.5835,-126.1277,14890,41699,5316,81,,,,,,
L651,264743,UT,04:41:17 06-Jun-2024,Argos,B,47.5788,-126.1867,5311,11489,2454,82,,,,,,
L651,264743,UT,04:50:09 06-Jun-2024,Argos,B,47.5275,-126.0759,6571,18751,2302,93,,,,,,
L651,264743,UT,04:59:41 06-Jun-2024,Argos,B,47.5154,-126.0815,2059,7736,547,94,,,,,,
L651,264743,UT,05:46:50 06-Jun-2024,Argos,A,47.5066,-126.2843,1221,10653,140,97,,,,,,
L651,264743,UT,06:18:28 06-Jun-2024,Argos,B,47.4950,-126.3320,3762,6293,2249,90,,,,,,
L651,264743,UT,14:18:29 06-Jun-2024,Argos,B,47.3343,-127.0677,10335,15582,6854,90,,,,,,
L651,264743,UT,14:32:36 06-Jun-2024,Argos,B,47.3333,-126.3514,7894,190622,326,83,,,,,,
L651,264743,UT,14:46:54 06-Jun-2024,Argos,B,47.3284,-126.3708,7209,46846,1109,83,,,,,,
L651,264743,UT,00:05:55 07-Jun-2024,Argos,B,47.3326,-126.3246,13803,21380,8910,84,,,,,,
L651,264743,UT,19:20:17 07-Jun-2024,Argos,B,47.0997,-126.9445,27455,267571,2817,85,,,,,,
L651,264743,UT,02:17:52 08-Jun-2024,Argos,B,47.3683,-126.2594,22852,36675,14238,111,,,,,,
L651,264743,UT,11:59:32 08-Jun-2024,Argos,B,47.1797,-126.4444,30931,66408,14406,78,,,,,,
L651,264743,UT,00:18:56 09-Jun-2024,Argos,B,47.1019,-126.2787,39652,95656,16436,67,,,,,,
L651,264743,UT,03:28:41 09-Jun-2024,Argos,B,46.9965,-126.0624,47263,181695,12293,63,,,,,,
L651,264743,UT,04:11:57 09-Jun-2024,Argos,Z,47.3793,-125.0762,18871,29656,12008,75,,,,,,
L651,264743,UT,13:54:44 09-Jun-2024,Argos,B,46.8512,-126.0733,10702,26126,4383,70,,,,,,
L651,264743,UT,02:54:53 10-Jun-2024,Argos,B,47.3095,-125.6918,148866,,,,,,,,,
L651,264743,UT,02:54:53 10-Jun-2024,Argos,B,47.4983,-126.1855,108778,,,,,,,,,
L651,264743,UT,20:15:46 12-Jun-2024,Argos,B,47.2796,-124.8597,19790,44972,8708,155,,,,,,
L651,264743,UT,21:20:30 12-Jun-2024,Argos,B,47.2585,-124.8388,4614,5929,3589,98,,,,,,
L651,264743,UT,23:07:00 12-Jun-2024,Argos,B,47.2362,-124.8196,4235,6860,2614,95,,,,,,
L651,264743,UT,23:13:36 12-Jun-2024,Argos,B,47.2168,-124.9141,1859,3777,914,132,,,,,,
L651,264743,UT,00:49:27 13-Jun-2024,Argos,B,47.1802,-124.8812,1937,15485,242,80,,,,,,
L651,264743,UT,02:33:52 13-Jun-2024,Argos,B,47.1961,-124.8790,1482,28447,77,79,,,,,,
L651,264743,UT,02:33:52 13-Jun-2024,Argos,B,47.1968,-124.8766,1466,19655,109,79,,,,,,
L651,264743,UT,02:34:14 13-Jun-2024,Argos,B,47.1934,-124.8858,1444,17808,117,78,,,,,,
L651,264743,UT,02:52:42 13-Jun-2024,Argos,B,47.1959,-124.8873,6387,27396,1489,79,,,,,,
L651,264743,UT,03:15:03 13-Jun-2024,Argos,B,47.1575,-124.9193,5741,42377,777,86,,,,,,
L651,264743,UT,04:01:41 13-Jun-2024,Argos,A,47.1814,-124.7837,1503,8902,253,132,,,,,,
L651,264743,UT,04:11:53 13-Jun-2024,Argos,B,47.1520,-124.7710,1215,5515,267,105,,,,,,
L651,264743,UT,04:23:06 13-Jun-2024,Argos,B,47.2259,-124.8963,7745,10451,5739,137,,,,,,
L651,264743,UT,04:33:23 13-Jun-2024,Argos,B,47.1619,-124.9213,11202,20302,6180,106,,,,,,
L651,264743,UT,04:52:13 13-Jun-2024,Argos,B,47.1905,-124.9519,6172,58039,656,77,,,,,,
L651,264743,UT,06:05:53 13-Jun-2024,Argos,B,47.2075,-124.8604,9040,19581,4173,77,,,,,,
L651,264743,UT,06:42:31 13-Jun-2024,Argos,0,47.1478,-124.9500,1889,5775,617,46,,,,,,
L651,264743,UT,06:58:40 13-Jun-2024,Argos,A,47.1733,-124.9490,1408,5733,346,123,,,,,,
L651,264743,UT,07:44:36 13-Jun-2024,Argos,B,47.1489,-125.0042,4370,8028,2378,132,,,,,,
L651,264743,UT,08:36:42 13-Jun-2024,Argos,0,47.1338,-124.9890,7393,31409,1740,6,,,,,,
L651,264743,UT,11:04:44 13-Jun-2024,Argos,B,47.0732,-124.9902,22644,30080,17046,84,,,,,,
L651,264743,UT,20:40:05 13-Jun-2024,Argos,B,47.1278,-124.9802,32775,104280,10301,83,,,,,,
L651,264743,UT,02:23:09 14-Jun-2024,Argos,B,47.0218,-125.0219,36109,75709,17221,87,,,,,,
