DeployID,Ptt,Instr,LocationQuality,Latitude,Longitude,DiveNumber,MobilityAvg,MobilitySD,DiveStart,Segment,SegmentStart,Duration,InitialDepth,FinalDepth,SwimEffort,ActivityCount,Pitch,LightShallow,LightDeep,TempShallow,TempDeep,SurfaceInterval
J021,242856,UT,A,42.1874,-140.0634,,,,05:23:41 19-Jun-2024,1,05:26:14 19-Jun-2024,206,208,208,2931,17,,,,,,
J021,242856,UT,A,42.1874,-140.0634,,,,05:23:41 19-Jun-2024,2,05:29:40 19-Jun-2024,314,208,368,3354,12,,,,,,
J021,242856,UT,A,42.1874,-140.0634,,,,05:23:41 19-Jun-2024,3,05:34:54 19-Jun-2024,191,368,180,2033,4,,,,,,
J021,242856,UT,A,42.1874,-140.0634,,,,05:23:41 19-Jun-2024,4,05:38:05 19-Jun-2024,115,180,0,1162,0,-28,,,,,
J021,242856,UT,B,42.2810,-140.5241,,,,07:03:48 21-Jun-2024,,,1070,,,,,,108,84,15.60,9.50,98
J021,242856,UT,B,42.2810,-140.5241,,,,07:03:48 21-Jun-2024,0,07:03:48 21-Jun-2024,319,0,368,1652,6,69,,,,,
J021,242856,UT,B,42.2810,-140.5241,,,,07:03:48 21-Jun-2024,1,07:09:07 21-Jun-2024,91,368,408,1166,7,,,,,,
J021,242856,UT,B,42.2810,-140.5241,,,,07:03:48 21-Jun-2024,2,07:10:38 21-Jun-2024,182,408,336,2397,13,,,,,,
J021,242856,UT,B,42.2810,-140.5241,,,,07:03:48 21-Jun-2024,3,07:13:40 21-Jun-2024,76,336,392,648,2,,,,,,
J021,242856,UT,B,42.2810,-140.5241,,,,07:03:48 21-Jun-2024,4,07:14:56 21-Jun-2024,304,392,0,4114,10,-26,,,,,
J021,242856,UT,B,42.3132,-140.4052,,,,17:52:58 21-Jun-2024,,,1711,,,,,,59,14,15.50,9.50,89
J021,242856,UT,B,42.3132,-140.4052,,,,17:52:58 21-Jun-2024,0,17:52:58 21-Jun-2024,190,0,288,541,0,72,,,,,
