DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
J612,264751,0.500000,UT,,,20:55:23 24-May-2024,,B,39.4154,-125.1023,,,,,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,00:35:50 25-May-2024,,B,39.2830,-125.1372,,,,,,,,,,,,,859,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,02:17:09 25-May-2024,,B,39.4726,-125.0963,,,,,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,1.00a,,03:02:27 25-May-2024,,B,39.3859,-125.1066,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,03:46:06 25-May-2024,,B,39.4203,-125.0898,,,,,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,04:00:15 25-May-2024,,B,39.4255,-125.0850,,,,,,,,,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,04:01:43 25-May-2024,04:01:45 25-May-2024,2,B,39.4012,-125.0211,CRC,,,,777,3.200,,,13.05,2.0,,,142,,,,,,,,,,135,17,,0,,,,,,,0,,,0,47,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,1.00a,,04:02:31 25-May-2024,,B,39.4255,-125.0850,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,04:49:23 25-May-2024,,B,39.4185,-125.0411,,,,,,,,,,,,,418,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
J612,264751,0.500000,UT,,,05:00:31 25-May-2024,,B,39.4078,-125.0517,,,,,,,,,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10:00:00 10-May-2024,,,
