DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
K311,264746,UT,04:36:59 08-Jun-2024,Argos,B,44.9995,-142.0828,7634,34899,1669,99,,,,,,
K311,264746,UT,07:06:59 08-Jun-2024,Argos,B,44.8131,-141.9615,3496,19126,639,94,,,,,,
K311,264746,UT,21:07:28 08-Jun-2024,Argos,B,44.7867,-142.3920,3904,16555,920,92,,,,,,
K311,264746,UT,21:07:28 08-Jun-2024,Argos,B,44.7846,-142.3754,3885,26902,561,101,,,,,,
K311,264746,UT,08:39:15 09-Jun-2024,Argos,B,44.7777,-142.3781,5053,14760,1729,101,,,,,,
K311,264746,UT,14:56:31 09-Jun-2024,Argos,B,44.6929,-142.9613,4772,8638,2636,105,,,,,,
K311,264746,UT,15:43:51 09-Jun-2024,Argos,B,44.7601,-143.2662,28314,71454,11219,69,,,,,,
K311,264746,UT,23:40:51 09-Jun-2024,Argos,B,45.0152,-143.9838,20674,21958,19465,149,,,,,,
K311,264746,UT,06:54:52 10-Jun-2024,Argos,B,45.1383,-143.8035,22903,31941,16422,131,,,,,,
K311,264746,UT,17:54:41 10-Jun-2024,Argos,B,45.2249,-144.2800,44607,161633,12310,117,,,,,,
K311,264746,UT,13:39:47 11-Jun-2024,Argos,B,45.2775,-144.7898,47795,527457,4330,108,,,,,,
K311,264746,UT,06:43:38 12-Jul-2024,Argos,A,52.8723,-125.7852,,,,,,,,,,
K311,264746,UT,06:44:25 12-Jul-2024,Argos,B,44.5313,-170.0931,,,,,,,,,,
K311,264746,UT,07:26:08 12-Jul-2024,Argos,A,44.5800,-170.1540,5594,8152,3838,42,,,,,,
K311,264746,UT,08:24:35 12-Jul-2024,Argos,B,44.5781,-170.1826,5615,8163,3862,80,,,,,,
K311,264746,UT,08:24:35 12-Jul-2024,Argos,B,44.5783,-170.1830,7953,11548,5477,80,,,,,,
K311,264746,UT,08:59:08 12-Jul-2024,Argos,B,44.5111,-170.2157,3046,30916,300,92,,,,,,
K311,264746,UT,09:41:49 12-Jul-2024,Argos,A,44.5278,-170.1988,2094,7085,619,13,,,,,,
K311,264746,UT,10:01:00 12-Jul-2024,Argos,B,44.5041,-170.1887,2194,4249,1132,51,,,,,,
K311,264746,UT,10:01:00 12-Jul-2024,Argos,A,44.4906,-170.2018,1692,2833,1010,91,,,,,,
K311,264746,UT,11:19:54 12-Jul-2024,Argos,A,44.5003,-170.2309,780,4277,142,107,,,,,,
K311,264746,UT,15:43:54 12-Jul-2024,Argos,B,44.4840,-170.3153,1076,6372,181,171,,,,,,
K311,264746,UT,19:35:27 12-Jul-2024,Argos,A,44.5029,-170.4025,3442,20436,579,90,,,,,,
K311,264746,UT,21:22:46 12-Jul-2024,Argos,B,44.4828,-170.4623,4390,87775,219,100,,,,,,
K311,264746,UT,21:23:09 12-Jul-2024,Argos,B,44.4702,-170.4058,1421,30609,66,98,,,,,,
K311,264746,UT,23:18:22 12-Jul-2024,Argos,B,44.4964,-170.5061,3746,10078,1392,76,,,,,,
K311,264746,UT,01:01:35 13-Jul-2024,Argos,A,44.5103,-170.5309,1020,2888,360,17,,,,,,
K311,264746,UT,07:15:36 13-Jul-2024,Argos,B,44.4528,-170.7437,2011,16887,239,99,,,,,,
K311,264746,UT,08:14:52 13-Jul-2024,Argos,A,44.4575,-170.6672,2507,22713,276,91,,,,,,
K311,264746,UT,08:55:31 13-Jul-2024,Argos,B,44.4635,-170.7130,1975,3285,1186,67,,,,,,
K311,264746,UT,09:54:29 13-Jul-2024,Argos,A,44.4515,-170.7626,336,1221,92,53,,,,,,
K311,264746,UT,10:33:37 13-Jul-2024,Argos,A,44.4510,-170.8191,2079,39303,110,78,,,,,,
K311,264746,UT,16:54:23 13-Jul-2024,Argos,A,44.4802,-170.8190,4984,77911,318,87,,,,,,
K311,264746,UT,20:32:10 13-Jul-2024,Argos,B,44.4719,-171.0153,2005,2571,1562,41,,,,,,
K311,264746,UT,22:18:01 13-Jul-2024,Argos,B,44.4710,-171.1003,2184,2742,1738,68,,,,,,
K311,264746,UT,23:58:38 13-Jul-2024,Argos,B,44.4740,-171.1586,3325,7526,1468,80,,,,,,
K311,264746,UT,04:14:32 14-Jul-2024,Argos,B,44.5065,-171.3541,4402,15288,1267,84,,,,,,
K311,264746,UT,05:31:15 14-Jul-2024,Argos,B,44.5205,-171.1821,702,3686,133,21,,,,,,
K311,264746,UT,05:54:36 14-Jul-2024,Argos,A,44.5088,-171.1992,193,934,39,64,,,,,,
K311,264746,UT,06:51:09 14-Jul-2024,Argos,B,44.5125,-171.2177,1042,1493,726,88,,,,,,
K311,264746,UT,07:38:18 14-Jul-2024,Argos,B,44.5240,-171.2221,1533,2213,1062,82,,,,,,
K311,264746,UT,07:38:18 14-Jul-2024,Argos,B,44.5199,-171.2149,1604,2571,1000,89,,,,,,
K311,264746,UT,07:57:55 14-Jul-2024,Argos,B,44.5236,-171.2274,1285,3981,414,60,,,,,,
K311,264746,UT,09:18:55 14-Jul-2024,Argos,A,44.4935,-171.2779,1092,9493,125,84,,,,,,
K311,264746,UT,09:38:32 14-Jul-2024,Argos,A,44.5026,-171.3134,591,3996,87,63,,,,,,
K311,264746,UT,09:46:39 14-Jul-2024,Argos,B,44.5108,-171.3036,834,2496,278,66,,,,,,
K311,264746,UT,11:32:50 14-Jul-2024,Argos,B,44.5090,-171.3519,1233,3038,500,104,,,,,,
K311,264746,UT,16:19:27 14-Jul-2024,Argos,B,44.5751,-171.5315,2175,7711,613,80,,,,,,
K311,264746,UT,19:52:30 14-Jul-2024,Argos,B,44.6017,-171.6079,4867,24115,982,79,,,,,,
K311,264746,UT,07:21:07 15-Jul-2024,Argos,B,44.6665,-171.9754,5491,32274,934,72,,,,,,
K311,264746,UT,10:47:44 15-Jul-2024,Argos,B,44.6907,-172.0657,8000,46713,1370,76,,,,,,
K311,264746,UT,17:33:37 15-Jul-2024,Argos,B,44.7045,-172.2881,5951,63664,556,100,,,,,,
K311,264746,UT,21:11:09 15-Jul-2024,Argos,B,44.7027,-172.3582,7637,48467,1203,104,,,,,,
K311,264746,UT,22:02:57 15-Jul-2024,Argos,B,44.7752,-172.4949,3321,26160,421,139,,,,,,
K311,264746,UT,04:47:10 16-Jul-2024,Argos,B,44.8314,-172.9890,5481,13095,2293,77,,,,,,
K311,264746,UT,05:38:53 16-Jul-2024,Argos,B,44.8162,-173.0946,5008,16824,1490,90,,,,,,
K311,264746,UT,08:14:10 16-Jul-2024,Argos,B,44.8337,-173.3325,5687,18982,1704,96,,,,,,
K311,264746,UT,09:16:54 16-Jul-2024,Argos,B,44.7732,-172.9990,10247,38950,2695,81,,,,,,
K311,264746,UT,19:56:59 16-Jul-2024,Argos,B,44.6749,-172.7688,12028,24688,5860,67,,,,,,
K311,264746,UT,20:49:00 16-Jul-2024,Argos,B,44.6867,-172.7570,12107,25573,5732,68,,,,,,
K311,264746,UT,21:39:31 16-Jul-2024,Argos,B,44.5985,-172.9506,9387,12232,7203,89,,,,,,
