DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,Depth19,Depth19Error,MinTemp19,MaxTemp19,%Ox19,Discont19,Depth20,Depth20Error,MinTemp20,MaxTemp20,%Ox20,Discont20,Depth21,Depth21Error,MinTemp21,MaxTemp21,%Ox21,Discont21,Depth22,Depth22Error,MinTemp22,MaxTemp22,%Ox22,Discont22,Depth23,Depth23Error,MinTemp23,MaxTemp23,%Ox23,Discont23,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,01:02:00 04-Jun-2024,16.7,0.00,1,,,, ,5,,85.00,1.00,2.775,2.825,,,90.00,0.00,2.725,2.775,,,95.00,0.00,2.725,2.775,,,100.00,0.00,2.675,2.725,,,125.00,0.00,2.625,2.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,15:48:00 04-Jun-2024,16.7,0.00,5,,,, ,21,,0.00,1.00,3.975,4.025,,,5.00,0.00,3.975,4.025,,,10.00,0.00,3.975,4.025,,,15.00,0.00,3.875,3.925,,,20.00,0.00,3.775,3.825,,,25.00,0.00,3.775,3.825,,,30.00,0.00,3.725,3.775,,,35.00,0.00,3.775,3.825,,,40.00,0.00,3.725,3.775,,,45.00,1.00,3.725,3.775,,,50.00,0.00,3.725,3.775,,,55.00,0.00,3.725,3.775,,,60.00,0.00,3.675,3.725,,,65.00,0.00,3.625,3.675,,,70.00,0.00,3.525,3.575,,,75.00,0.00,2.975,3.025,,,80.00,0.00,2.875,2.925,,,85.00,1.00,2.875,2.925,,,90.00,0.00,2.825,2.875,,,95.00,0.00,2.825,2.875,,,100.00,0.00,2.775,2.825,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,16:02:00 04-Jun-2024,16.7,0.00,7,,,, ,21,,0.00,1.00,3.975,4.025,,,5.00,0.00,3.975,4.025,,,10.00,0.00,3.975,4.025,,,15.00,0.00,3.925,3.975,,,20.00,0.00,3.775,3.825,,,25.00,0.00,3.775,3.825,,,30.00,0.00,3.775,3.825,,,35.00,0.00,3.775,3.825,,,40.00,0.00,3.775,3.825,,,45.00,0.00,3.775,3.825,,,50.00,0.00,3.775,3.825,,,55.00,0.00,3.775,3.825,,,60.00,0.00,3.725,3.775,,,65.00,0.00,3.675,3.725,,,70.00,0.00,3.525,3.575,,,75.00,0.00,3.225,3.275,,,80.00,0.00,2.975,3.025,,,85.00,0.00,2.875,2.925,,,90.00,0.00,2.825,2.875,,,95.00,1.00,2.825,2.875,,,100.00,1.00,2.775,2.825,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,19:02:00 04-Jun-2024,16.7,0.00,6,,,, ,22,,0.00,0.00,4.025,4.075,,,5.00,0.00,4.025,4.075,,,10.00,0.00,3.975,4.025,,,15.00,0.00,3.925,3.975,,,20.00,0.00,3.925,3.975,,,25.00,1.00,3.775,3.825,,,30.00,0.00,3.775,3.825,,,35.00,0.00,3.725,3.775,,,40.00,0.00,3.725,3.775,,,45.00,0.00,3.725,3.775,,,50.00,0.00,3.725,3.775,,,55.00,0.00,3.725,3.775,,,60.00,0.00,3.725,3.775,,,65.00,0.00,3.575,3.625,,,70.00,0.00,3.475,3.525,,,75.00,0.00,3.175,3.225,,,80.00,0.00,3.125,3.175,,,85.00,0.00,3.075,3.125,,,90.00,0.00,3.025,3.075,,,95.00,0.00,3.075,3.125,,,100.00,0.00,2.975,3.025,,,125.00,0.00,3.075,3.125,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,06:17:00 05-Jun-2024,16.7,0.00,4,,,, ,21,,0.00,0.00,4.275,4.325,,,5.00,0.00,4.275,4.325,,,10.00,1.00,4.275,4.325,,,15.00,0.00,4.325,4.375,,,20.00,0.00,4.225,4.275,,,25.00,0.00,3.975,4.025,,,30.00,0.00,3.925,3.975,,,35.00,0.00,3.925,3.975,,,40.00,0.00,3.875,3.925,,,45.00,0.00,3.875,3.925,,,50.00,0.00,3.875,3.925,,,55.00,0.00,3.775,3.825,,,60.00,0.00,3.775,3.825,,,65.00,0.00,3.725,3.775,,,70.00,0.00,3.625,3.675,,,75.00,0.00,3.525,3.575,,,80.00,0.00,3.475,3.525,,,85.00,0.00,3.375,3.425,,,90.00,0.00,3.225,3.275,,,95.00,0.00,3.275,3.325,,,100.00,0.00,3.225,3.275,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,12:39:00 06-Jun-2024,1.7,0.00,1,,,, ,6,,0.00,0.00,4.625,4.675,,,5.00,0.00,4.625,4.675,,,10.00,0.00,4.625,4.675,,,15.00,0.00,4.575,4.625,,,20.00,0.00,4.475,4.525,,,25.00,0.00,4.325,4.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,23:06:00 06-Jun-2024,16.7,0.00,2,,,, ,4,,85.00,0.00,3.275,3.325,,,90.00,0.00,3.225,3.275,,,95.00,0.00,3.225,3.275,,,100.00,0.00,3.225,3.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,01:30:00 07-Jun-2024,16.7,0.00,5,,,, ,22,,0.00,0.00,5.225,5.275,,,5.00,0.00,4.575,4.625,,,10.00,0.00,4.325,4.375,,,15.00,0.00,4.225,4.275,,,20.00,0.00,4.075,4.125,,,25.00,0.00,3.875,3.925,,,30.00,0.00,3.825,3.875,,,35.00,0.00,3.775,3.825,,,40.00,0.00,3.775,3.825,,,45.00,0.00,3.775,3.825,,,50.00,0.00,3.675,3.725,,,55.00,0.00,3.625,3.675,,,60.00,0.00,3.625,3.675,,,65.00,0.00,3.325,3.375,,,70.00,0.00,3.325,3.375,,,75.00,0.00,3.275,3.325,,,80.00,0.00,3.175,3.225,,,85.00,0.00,3.175,3.225,,,90.00,0.00,3.175,3.225,,,95.00,0.00,3.175,3.225,,,100.00,0.00,3.175,3.225,,,125.00,0.00,3.125,3.175,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,02:50:00 07-Jun-2024,1.7,0.00,3,,,, ,6,,0.00,0.00,5.575,5.625,,,5.00,0.00,4.425,4.475,,,10.00,0.00,4.325,4.375,,,15.00,0.00,4.225,4.275,,,20.00,0.00,4.175,4.225,,,25.00,0.00,4.125,4.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,04:05:00 08-Jun-2024,16.7,0.00,2,,,, ,21,,0.00,0.00,5.325,5.375,,,5.00,0.00,5.175,5.225,,,10.00,0.00,4.875,4.925,,,15.00,0.00,4.625,4.675,,,20.00,0.00,4.225,4.275,,,25.00,0.00,4.075,4.125,,,30.00,0.00,4.075,4.125,,,35.00,0.00,4.075,4.125,,,40.00,0.00,4.075,4.125,,,45.00,0.00,3.975,4.025,,,50.00,0.00,3.925,3.975,,,55.00,1.00,3.875,3.925,,,60.00,0.00,3.775,3.825,,,65.00,0.00,3.775,3.825,,,70.00,0.00,3.575,3.625,,,75.00,0.00,3.575,3.625,,,80.00,0.00,3.475,3.525,,,85.00,0.00,3.375,3.425,,,90.00,0.00,3.375,3.425,,,95.00,0.00,3.325,3.375,,,100.00,0.00,3.325,3.375,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,06:38:00 08-Jun-2024,16.7,0.00,2,,,, ,21,,0.00,1.00,4.925,4.975,,,5.00,0.00,4.875,4.925,,,10.00,0.00,4.575,4.625,,,15.00,0.00,4.375,4.425,,,20.00,0.00,4.275,4.325,,,25.00,0.00,4.075,4.125,,,30.00,0.00,4.025,4.075,,,35.00,0.00,3.975,4.025,,,40.00,0.00,3.975,4.025,,,45.00,0.00,3.975,4.025,,,50.00,0.00,3.925,3.975,,,55.00,0.00,3.875,3.925,,,60.00,0.00,3.825,3.875,,,65.00,0.00,3.775,3.825,,,70.00,0.00,3.675,3.725,,,75.00,0.00,3.575,3.625,,,80.00,0.00,3.525,3.575,,,85.00,0.00,3.475,3.525,,,90.00,0.00,3.325,3.375,,,95.00,0.00,3.325,3.375,,,100.00,0.00,3.225,3.275,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,17:09:00 08-Jun-2024,16.7,0.00,1,,,, ,17,,0.00,1.00,4.475,4.525,,,5.00,0.00,4.475,4.525,,,10.00,0.00,4.375,4.425,,,15.00,0.00,3.825,3.875,,,20.00,0.00,3.825,3.875,,,25.00,0.00,3.775,3.825,,,30.00,0.00,3.675,3.725,,,35.00,0.00,3.675,3.725,,,40.00,0.00,3.625,3.675,,,45.00,0.00,3.525,3.575,,,50.00,0.00,3.475,3.525,,,55.00,1.00,3.475,3.525,,,60.00,0.00,3.225,3.275,,,65.00,0.00,3.125,3.175,,,70.00,0.00,3.025,3.075,,,75.00,0.00,3.025,3.075,,,80.00,0.00,2.975,3.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,19:15:00 08-Jun-2024,16.7,0.00,2,,,, ,5,,85.00,0.00,2.975,3.025,,,90.00,0.00,2.925,2.975,,,95.00,0.00,2.925,2.975,,,100.00,0.00,2.875,2.925,,,125.00,0.00,2.825,2.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,20:14:00 08-Jun-2024,16.7,0.00,2,,,, ,5,,85.00,0.00,3.275,3.325,,,90.00,0.00,3.225,3.275,,,95.00,0.00,3.225,3.275,,,100.00,0.00,3.175,3.225,,,125.00,0.00,2.975,3.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,07:53:00 09-Jun-2024,16.7,0.00,4,,,, ,21,,0.00,1.00,4.475,4.525,,,5.00,0.00,4.475,4.525,,,10.00,0.00,4.475,4.525,,,15.00,0.00,4.225,4.275,,,20.00,0.00,3.825,3.875,,,25.00,0.00,3.775,3.825,,,30.00,0.00,3.775,3.825,,,35.00,0.00,3.625,3.675,,,40.00,0.00,3.625,3.675,,,45.00,0.00,3.575,3.625,,,50.00,0.00,3.525,3.575,,,55.00,0.00,3.525,3.575,,,60.00,0.00,3.425,3.475,,,65.00,0.00,3.225,3.275,,,70.00,0.00,3.175,3.225,,,75.00,0.00,3.075,3.125,,,80.00,0.00,2.975,3.025,,,85.00,0.00,2.975,3.025,,,90.00,0.00,2.925,2.975,,,95.00,0.00,2.875,2.925,,,100.00,0.00,2.875,2.925,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,08:00:00 09-Jun-2024,16.7,0.00,1,,,, ,4,,85.00,0.00,2.975,3.025,,,90.00,0.00,2.975,3.025,,,95.00,0.00,2.925,2.975,,,100.00,0.00,2.925,2.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,10:01:00 09-Jun-2024,1.7,0.00,1,,,, ,6,,0.00,0.00,4.475,4.525,,,5.00,0.00,4.475,4.525,,,10.00,0.00,4.475,4.525,,,15.00,0.00,4.475,4.525,,,20.00,0.00,4.325,4.375,,,25.00,0.00,3.875,3.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,00:44:00 10-Jun-2024,16.7,0.00,1,,,, ,6,,85.00,0.00,3.075,3.125,,,90.00,0.00,3.025,3.075,,,95.00,0.00,3.025,3.075,,,100.00,0.00,2.975,3.025,,,125.00,0.00,2.875,2.925,,,150.00,0.00,3.275,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,13:00:00 13-Jun-2024,1.7,0.00,1,,,, ,16,,0.00,1.00,4.625,4.675,,,5.00,0.00,4.625,4.675,,,10.00,0.00,4.575,4.625,,,15.00,0.00,4.475,4.525,,,20.00,0.00,4.275,4.325,,,25.00,0.00,3.775,3.825,,,30.00,0.00,3.675,3.725,,,35.00,0.00,3.575,3.625,,,40.00,0.00,3.525,3.575,,,45.00,0.00,3.475,3.525,,,50.00,0.00,3.475,3.525,,,55.00,0.00,3.375,3.425,,,60.00,0.00,3.325,3.375,,,65.00,0.00,3.175,3.225,,,70.00,0.00,3.025,3.075,,,75.00,0.00,3.025,3.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,23:58:00 13-Jun-2024,16.7,0.00,3,,,, ,21,,0.00,0.00,4.675,4.725,,,5.00,0.00,4.675,4.725,,,10.00,0.00,4.675,4.725,,,15.00,1.00,4.625,4.675,,,20.00,0.00,4.325,4.375,,,25.00,0.00,3.975,4.025,,,30.00,0.00,3.875,3.925,,,35.00,0.00,3.625,3.675,,,40.00,0.00,3.625,3.675,,,45.00,1.00,3.525,3.575,,,50.00,0.00,3.525,3.575,,,55.00,0.00,3.525,3.575,,,60.00,0.00,3.475,3.525,,,65.00,0.00,3.275,3.325,,,70.00,0.00,3.275,3.325,,,75.00,0.00,3.275,3.325,,,80.00,0.00,3.175,3.225,,,85.00,0.00,3.125,3.175,,,90.00,0.00,2.875,2.925,,,95.00,0.00,2.925,2.975,,,100.00,0.00,3.025,3.075,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,00:13:00 14-Jun-2024,16.7,0.00,5,,,, ,22,,0.00,1.00,4.675,4.725,,,5.00,0.00,4.675,4.725,,,10.00,0.00,4.675,4.725,,,15.00,0.00,4.625,4.675,,,20.00,0.00,4.275,4.325,,,25.00,0.00,3.775,3.825,,,30.00,0.00,3.675,3.725,,,35.00,0.00,3.575,3.625,,,40.00,0.00,3.575,3.625,,,45.00,0.00,3.525,3.575,,,50.00,0.00,3.525,3.575,,,55.00,0.00,3.475,3.525,,,60.00,0.00,3.425,3.475,,,65.00,0.00,3.225,3.275,,,70.00,0.00,3.225,3.275,,,75.00,0.00,3.175,3.225,,,80.00,0.00,3.175,3.225,,,85.00,0.00,3.025,3.075,,,90.00,0.00,2.975,3.025,,,95.00,0.00,2.925,2.975,,,100.00,0.00,3.125,3.175,,,125.00,0.00,2.525,2.575,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,02:27:00 14-Jun-2024,16.7,0.00,3,,,, ,5,,85.00,0.00,2.925,2.975,,,90.00,0.00,2.875,2.925,,,95.00,0.00,2.875,2.925,,,100.00,0.00,2.875,2.925,,,125.00,0.00,2.575,2.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,13:48:00 14-Jun-2024,1.7,0.00,1,,,, ,5,,0.00,0.00,4.625,4.675,,,5.00,0.00,4.625,4.675,,,10.00,0.00,4.675,4.725,,,15.00,0.00,4.625,4.675,,,20.00,0.00,4.575,4.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,15:28:00 14-Jun-2024,16.7,0.00,1,,,, ,4,,85.00,0.00,2.775,2.825,,,90.00,0.00,2.725,2.775,,,95.00,0.00,2.675,2.725,,,100.00,0.00,2.625,2.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,16:10:00 14-Jun-2024,16.7,0.00,1,,,, ,17,,0.00,1.00,4.525,4.575,,,5.00,0.00,4.525,4.575,,,10.00,0.00,4.475,4.525,,,15.00,0.00,4.475,4.525,,,20.00,0.00,4.475,4.525,,,25.00,0.00,4.425,4.475,,,30.00,0.00,4.225,4.275,,,35.00,0.00,3.875,3.925,,,40.00,0.00,3.675,3.725,,,45.00,0.00,3.625,3.675,,,50.00,0.00,3.525,3.575,,,55.00,0.00,3.475,3.525,,,60.00,0.00,3.125,3.175,,,65.00,0.00,3.075,3.125,,,70.00,1.00,3.025,3.075,,,75.00,0.00,2.975,3.025,,,80.00,0.00,2.975,3.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,03:04:00 15-Jun-2024,16.7,0.00,1,,,, ,4,,85.00,0.00,2.875,2.925,,,90.00,0.00,3.025,3.075,,,95.00,0.00,2.975,3.025,,,100.00,0.00,2.975,3.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,04:32:00 15-Jun-2024,16.7,0.00,3,,,, ,21,,0.00,1.00,4.475,4.525,,,5.00,0.00,4.475,4.525,,,10.00,0.00,4.475,4.525,,,15.00,0.00,4.425,4.475,,,20.00,0.00,4.425,4.475,,,25.00,0.00,4.225,4.275,,,30.00,0.00,3.775,3.825,,,35.00,0.00,3.525,3.575,,,40.00,0.00,3.525,3.575,,,45.00,0.00,3.475,3.525,,,50.00,0.00,3.425,3.475,,,55.00,1.00,3.275,3.325,,,60.00,0.00,3.125,3.175,,,65.00,0.00,3.025,3.075,,,70.00,0.00,3.075,3.125,,,75.00,0.00,3.025,3.075,,,80.00,1.00,3.025,3.075,,,85.00,0.00,2.975,3.025,,,90.00,0.00,2.975,3.025,,,95.00,0.00,2.975,3.025,,,100.00,0.00,2.975,3.025,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,17:15:00 15-Jun-2024,16.7,0.00,2,,,, ,4,,85.00,0.00,2.875,2.925,,,90.00,0.00,2.875,2.925,,,95.00,0.00,2.875,2.925,,,100.00,0.00,2.775,2.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,20:02:00 15-Jun-2024,16.7,0.00,1,,,, ,4,,85.00,0.00,2.975,3.025,,,90.00,0.00,2.925,2.975,,,95.00,0.00,2.925,2.975,,,100.00,0.00,2.925,2.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,07:24:00 16-Jun-2024,16.7,0.00,2,,,, ,17,,0.00,0.00,4.375,4.425,,,5.00,0.00,4.375,4.425,,,10.00,0.00,4.375,4.425,,,15.00,0.00,4.325,4.375,,,20.00,0.00,4.375,4.425,,,25.00,0.00,4.325,4.375,,,30.00,0.00,4.325,4.375,,,35.00,0.00,3.775,3.825,,,40.00,0.00,3.775,3.825,,,45.00,0.00,3.675,3.725,,,50.00,0.00,3.625,3.675,,,55.00,0.00,3.575,3.625,,,60.00,0.00,3.525,3.575,,,65.00,0.00,3.475,3.525,,,70.00,0.00,3.275,3.325,,,75.00,0.00,3.175,3.225,,,80.00,0.00,3.125,3.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,21:47:00 16-Jun-2024,16.7,0.00,4,,,, ,4,,85.00,0.00,2.875,2.925,,,90.00,0.00,2.875,2.925,,,95.00,0.00,2.875,2.925,,,100.00,0.00,2.875,2.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,22:17:00 16-Jun-2024,16.7,0.00,1,,,, ,5,,85.00,1.00,2.925,2.975,,,90.00,0.00,2.875,2.925,,,95.00,0.00,2.875,2.925,,,100.00,1.00,2.875,2.925,,,125.00,0.00,2.775,2.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,00:13:00 17-Jun-2024,16.7,0.00,2,,,, ,4,,85.00,0.00,2.875,2.925,,,90.00,0.00,2.875,2.925,,,95.00,0.00,2.875,2.925,,,100.00,0.00,2.875,2.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,13:55:00 17-Jun-2024,16.7,0.00,1,,,, ,11,,0.00,0.00,4.375,4.425,,,5.00,0.00,4.375,4.425,,,10.00,0.00,4.375,4.425,,,15.00,0.00,4.375,4.425,,,20.00,0.00,4.325,4.375,,,25.00,0.00,4.325,4.375,,,30.00,0.00,4.325,4.375,,,35.00,0.00,4.325,4.375,,,40.00,0.00,3.875,3.925,,,45.00,0.00,3.675,3.725,,,50.00,1.00,3.525,3.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,01:24:00 18-Jun-2024,16.7,0.00,3,,,, ,6,,85.00,0.00,3.025,3.075,,,90.00,0.00,3.025,3.075,,,95.00,0.00,2.975,3.025,,,100.00,0.00,2.925,2.975,,,125.00,0.00,2.775,2.825,,,150.00,0.00,3.125,3.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,04:54:00 18-Jun-2024,16.7,0.00,1,,,, ,5,,85.00,0.00,3.025,3.075,,,90.00,1.00,2.975,3.025,,,95.00,1.00,2.925,2.975,,,100.00,0.00,2.925,2.975,,,125.00,0.00,2.675,2.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,15:09:00 18-Jun-2024,16.7,0.00,1,,,, ,17,,0.00,0.00,4.475,4.525,,,5.00,0.00,4.475,4.525,,,10.00,0.00,4.475,4.525,,,15.00,0.00,4.475,4.525,,,20.00,0.00,4.475,4.525,,,25.00,0.00,4.475,4.525,,,30.00,0.00,4.375,4.425,,,35.00,1.00,4.325,4.375,,,40.00,0.00,4.275,4.325,,,45.00,0.00,3.875,3.925,,,50.00,0.00,3.525,3.575,,,55.00,0.00,3.475,3.525,,,60.00,0.00,3.425,3.475,,,65.00,0.00,3.425,3.475,,,70.00,0.00,3.425,3.475,,,75.00,0.00,3.325,3.375,,,80.00,0.00,3.225,3.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,17:44:00 18-Jun-2024,16.7,0.00,1,,,, ,4,,85.00,0.00,2.975,3.025,,,90.00,0.00,2.875,2.925,,,95.00,0.00,2.825,2.875,,,100.00,0.00,2.825,2.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
