Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,50CI,95CI,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
HF2024_1006_22U3194,03-Jun-2024,02:51:40,2,,,,0,8,55.86605,176.02237,02:51:40 03-Jun-2024,Interpolated,55.86742,176.01540,,,,,7.3,-1.5,,,,15,22,1502,,,,19,21218,,,,17,27604,,,,2,15637,,,,3,24652,,,,14,28769,,,,21,3690,,,,32,4987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,03-Jun-2024,04:55:50,1,,,,0,7,55.81152,176.06961,04:55:50 03-Jun-2024,Interpolated,55.80527,176.05263,,,,,10.9,-0.9,,,,15,19,19849,,,,6,24030,,,,17,7290,,,,25,2507,,,,9,11974,,,,11,20835,,,,3,30634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,04-Jun-2024,08:48:29,1,,,,0,8,55.47097,175.77784,08:48:29 04-Jun-2024,Interpolated,55.53129,175.92364,,1,,,11.8,-0.1,,,,15,5,24918,,,,7,25546,,,,9,17818,,,,18,8024,,,,11,11940,,,,20,21939,,,,30,16460,,,,13,18803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,04-Jun-2024,15:49:15,7,,,,0,5,55.47527,175.98807,15:49:15 04-Jun-2024,Interpolated,55.40748,175.76970,,,,,3.9,-0.6,,,,15,12,23496,,,,29,6324,,,,32,14350,,,,25,15053,,,,28,9430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,04-Jun-2024,19:02:18,8,,,,0,8,55.32771,175.64622,19:02:18 04-Jun-2024,Interpolated,55.35019,175.66842,,1,,,8.8,-1.4,,,,15,1,8058,,,,26,18684,,,,20,25337,,,,29,6073,,,,4,786,,,,9,26725,,,,31,18882,,,,16,10913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,04-Jun-2024,20:51:22,3,,,,0,7,55.29213,175.63307,20:51:22 04-Jun-2024,Interpolated,55.29695,175.61830,,2,,,21.4,0.1,,,,15,7,12965,,,,27,10375,,,,26,22711,,,,18,8410,,,,5,21920,,,,1,239,,,,8,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,04-Jun-2024,22:47:29,2,,,,0,7,55.22369,175.61505,22:47:29 04-Jun-2024,Interpolated,55.22191,175.65723,,1,,,7.9,-0.5,,,,15,8,25557,,,,21,10924,,,,7,16506,,,,10,24342,,,,16,14620,,,,2,995,,,,30,1898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,05-Jun-2024,00:39:11,2,,,,0,7,55.15353,175.68156,00:39:11 05-Jun-2024,Interpolated,55.15565,175.69476,,,,,7.5,-0.6,,,,15,14,31053,,,,22,24560,,,,17,8584,,,,2,21074,,,,10,25954,,,,8,14421,,,,27,13656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,05-Jun-2024,06:18:17,3,,,,0,6,55.03970,175.87087,06:18:17 05-Jun-2024,Interpolated,55.04029,175.81791,,1,,,5.5,-0.6,,,,15,11,3772,,,,4,7968,,,,6,1552,,,,19,7955,,,,9,32510,,,,7,16223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,05-Jun-2024,08:02:47,3,,,,0,7,55.02041,175.95628,08:02:47 05-Jun-2024,Interpolated,55.01768,175.92934,,1,,,4.6,-1.3,,,,15,11,8891,,,,30,28659,,,,7,16549,,,,6,11159,,,,29,25146,,,,20,5747,,,,13,19334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,05-Jun-2024,09:01:00,1,,,,0,4,55.00778,175.98552,09:01:00 05-Jun-2024,Interpolated,55.00444,175.98736,,,,,3.4,-1.4,,,,15,13,5655,,,,11,3938,,,,5,14526,,,,15,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,07-Jun-2024,00:27:09,4,,,,0,6,54.63896,177.60633,00:27:09 07-Jun-2024,Interpolated,54.60661,177.62785,,,,,7.4,0.0,,,,15,2,20822,,,,10,23951,,,,27,24223,,,,32,26434,,,,21,15520,,,,8,10755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,07-Jun-2024,08:52:22,2,,,,0,7,54.58726,178.03128,08:52:22 07-Jun-2024,Interpolated,54.58473,178.01027,,,,,18.4,0.0,,,,15,11,5214,,,,30,3161,,,,13,28522,,,,7,1128,,,,5,7972,,,,15,18333,,,,20,4692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,08-Jun-2024,03:23:17,4,,,,0,4,54.62244,178.88216,03:23:17 08-Jun-2024,Interpolated,54.57807,178.88299,,,,,28.4,-0.7,,,,15,17,7946,,,,4,2321,,,,21,12550,,,,2,1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,08-Jun-2024,06:38:56,3,,,,0,4,54.62870,179.03273,06:38:56 08-Jun-2024,Interpolated,54.62126,179.01896,,,,,0.7,0.1,,,,15,6,13133,,,,9,10450,,,,11,26750,,,,7,3763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,08-Jun-2024,10:53:14,1,,,,0,6,54.70631,179.21698,10:53:14 08-Jun-2024,Interpolated,54.71368,179.21260,,,,,13.5,-1.3,,,,15,22,2555,,,,24,3330,,,,14,26426,,,,30,9462,,,,13,7942,,,,15,9307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,09-Jun-2024,07:06:08,5,,,,0,4,54.79800,179.55823,07:06:08 09-Jun-2024,Interpolated,54.77122,179.51184,,,,,3.2,-0.8,,,,15,7,9779,,,,6,22769,,,,30,16443,,,,16,28388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,10-Jun-2024,04:52:00,1,,,,0,4,54.74881,179.65927,04:52:00 10-Jun-2024,Interpolated,54.70741,179.65629,,,,,5.9,-1.5,,,,15,9,31264,,,,3,2740,,,,6,24518,,,,4,7137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,11-Jun-2024,02:16:59,3,,,,0,4,54.80578,179.66395,02:16:59 11-Jun-2024,Interpolated,54.83834,179.79620,,,,,10.3,-1.6,,,,15,21,20860,,,,3,8028,,,,32,10232,,,,17,28361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,12-Jun-2024,20:02:33,1,,,,0,4,54.95830,179.63572,20:02:33 12-Jun-2024,Interpolated,55.00051,179.67178,,,,,0.6,-1.7,,,,15,18,27378,,,,29,14992,,,,31,10522,,,,16,4458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,13-Jun-2024,10:01:47,2,,,,0,7,55.03869,179.55645,10:01:47 13-Jun-2024,Interpolated,55.00939,179.62622,,,,,6.5,-1.4,,,,15,5,12018,,,,13,23898,,,,18,20319,,,,15,8782,,,,22,870,,,,20,31961,,,,23,11690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,13-Jun-2024,17:02:45,1,,,,0,4,55.02301,179.58080,17:02:45 13-Jun-2024,Interpolated,55.02929,179.58253,,,,,3.2,-0.9,,,,15,1,32672,,,,31,1622,,,,26,13923,,,,29,8341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,13-Jun-2024,18:52:25,1,,,,0,4,55.02656,179.56897,18:52:25 13-Jun-2024,Interpolated,55.01368,179.56539,,,,,0.2,-1.3,,,,15,29,1835,,,,18,2178,,,,26,1615,,,,5,7161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,13-Jun-2024,20:52:44,2,,,,0,4,55.03045,179.55598,20:52:44 13-Jun-2024,Interpolated,54.99932,179.55792,,,,,29.5,-0.8,,,,15,27,2352,,,,1,5825,,,,16,5973,,,,18,13860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,13-Jun-2024,22:53:35,4,,,,0,5,55.05114,179.56024,22:53:35 13-Jun-2024,Interpolated,55.03436,179.54294,,,,,6.6,-1.6,,,,15,10,25032,,,,27,26134,,,,23,24254,,,,16,24460,,,,8,6098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-Jun-2024,00:13:41,1,,,,0,6,55.09369,179.53917,00:13:41 14-Jun-2024,Interpolated,55.06113,179.54588,,,,,13.2,0.0,,,,15,32,30790,,,,8,30620,,,,10,17786,,,,2,4258,,,,21,11932,,,,27,21165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-Jun-2024,01:55:29,1,,,,0,4,55.11098,179.53377,01:55:29 14-Jun-2024,Interpolated,55.10950,179.53487,,,,,6.1,-1.4,,,,15,21,348,,,,3,8866,,,,2,24549,,,,17,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-Jun-2024,02:28:01,1,,,,0,7,55.11579,179.54391,02:28:01 14-Jun-2024,Interpolated,55.12484,179.53783,,,,,7.3,-1.7,,,,15,21,4759,,,,2,1548,,,,31,11648,,,,4,14030,,,,3,2992,,,,17,18459,,,,28,14036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-Jun-2024,04:59:04,2,,,,0,4,55.15891,179.57709,04:59:04 14-Jun-2024,Interpolated,55.15826,179.54917,,,,,0.3,0.1,,,,15,6,27873,,,,9,32142,,,,19,26974,,,,4,30974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-Jun-2024,06:56:18,1,,,,0,7,55.18773,179.60459,06:56:18 14-Jun-2024,Interpolated,55.19030,179.56784,,,,,4.4,-0.5,,,,15,30,16441,,,,7,20829,,,,9,16521,,,,6,32459,,,,11,20964,,,,4,24371,,,,5,29152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-Jun-2024,10:53:48,1,,,,0,6,55.30918,179.57928,10:53:48 14-Jun-2024,Interpolated,55.30942,179.57128,,,,,6.2,-1.8,,,,15,30,11768,,,,14,8664,,,,22,22374,,,,5,2582,,,,13,30434,,,,17,17699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-Jun-2024,16:10:29,1,,,,0,4,55.44301,179.64035,16:10:29 14-Jun-2024,Interpolated,55.44180,179.62969,,,,,9.2,-0.8,,,,15,29,6597,,,,12,22983,,,,11,2569,,,,32,2163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-Jun-2024,17:00:19,1,,,,0,6,55.46846,179.67348,17:00:19 14-Jun-2024,Interpolated,55.46394,179.65024,,1,,,4.9,0.1,,,,15,12,11297,,,,11,26904,,,,18,14759,,,,25,30050,,,,31,28056,,,,1,27497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,14-Jun-2024,18:56:37,2,,,,0,5,55.48800,179.66465,18:56:37 14-Jun-2024,Interpolated,55.48789,179.66830,,1,,,0.4,-0.1,,,,15,29,24555,,,,5,169,,,,28,3699,,,,1,24174,,,,31,25478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-Jun-2024,03:00:26,2,,,,0,4,55.50883,179.74581,03:00:26 15-Jun-2024,Interpolated,55.50741,179.74114,,,,,0.3,-0.7,,,,15,21,27544,,,,31,25975,,,,4,20845,,,,3,5745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-Jun-2024,04:32:29,2,,,,0,4,55.51301,179.75612,04:32:29 15-Jun-2024,Interpolated,55.51824,179.74587,,,,,2.5,-0.8,,,,15,31,15253,,,,3,26288,,,,4,31556,,,,6,19268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-Jun-2024,09:00:40,1,,,,0,6,55.53531,179.80982,09:00:40 15-Jun-2024,Interpolated,55.52519,179.78618,,1,,,12.1,-0.8,,,,15,18,13602,,,,13,9665,,,,15,1605,,,,5,29294,,,,20,19098,,,,7,15859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-Jun-2024,12:51:39,1,,,,0,4,55.53683,179.80650,12:51:39 15-Jun-2024,Interpolated,55.53205,179.78611,,,,,9.2,-0.1,,,,15,19,11008,,,,17,19506,,,,24,26088,,,,22,12816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,15-Jun-2024,19:11:16,2,,,,0,4,55.55743,179.83837,19:11:16 15-Jun-2024,Interpolated,55.54629,179.83789,,,,,0.2,0.1,,,,15,5,31265,,,,29,18317,,,,1,4457,,,,20,8900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,16-Jun-2024,02:50:19,3,,,,0,4,55.61050,179.84715,02:50:19 16-Jun-2024,Interpolated,55.60757,179.79235,,,,,0.6,-1.1,,,,15,28,14176,,,,3,3819,,,,2,2673,,,,4,26310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,16-Jun-2024,04:47:39,1,,,,0,4,55.62407,179.84940,04:47:39 16-Jun-2024,Interpolated,55.60939,179.79905,,,,,7.9,-1.6,,,,15,9,12052,,,,4,25323,,,,31,11203,,,,3,31120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,16-Jun-2024,10:01:09,2,,,,0,6,55.66710,179.82804,10:01:09 16-Jun-2024,Interpolated,55.66031,179.85542,,,,,8.2,-1.5,,,,15,30,2448,,,,5,18443,,,,20,23511,,,,13,9636,,,,15,25446,,,,7,16321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,16-Jun-2024,14:58:11,4,,,,0,7,55.76755,-179.89493,14:58:10 16-Jun-2024,Interpolated,55.70365,-180.17519,,,,,19.3,-1.1,,,,15,24,4508,,,,29,20298,,,,32,22315,,,,11,9941,,,,12,26754,,,,28,7677,,,,25,28834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,16-Jun-2024,22:01:34,1,,,,0,4,55.77552,179.95352,22:01:33 16-Jun-2024,Interpolated,55.75500,179.95349,,,,,3.1,-1.0,,,,15,16,30268,,,,10,15157,,,,23,9132,,,,27,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,17-Jun-2024,00:06:36,3,,,,0,5,55.81240,179.97797,00:06:35 17-Jun-2024,Interpolated,55.79672,179.99161,,,,,4.2,-1.3,,,,15,8,25288,,,,27,7357,,,,32,24300,,,,3,1868,,,,2,26688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,17-Jun-2024,03:01:24,1,,,,0,6,55.84757,-179.93282,03:01:23 17-Jun-2024,Interpolated,55.85737,-179.95560,,,,,7.5,-1.2,,,,15,2,21709,,,,3,1878,,,,4,17912,,,,21,24383,,,,28,26046,,,,19,18573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,17-Jun-2024,04:55:55,3,,,,0,4,55.87472,-179.91085,04:55:54 17-Jun-2024,Interpolated,55.87736,-179.93091,,,,,4.0,-1.0,,,,15,3,12160,,,,7,9221,,,,19,31020,,,,9,29396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,17-Jun-2024,11:00:01,2,,,,0,4,55.92978,-179.76835,11:00:00 17-Jun-2024,Interpolated,55.93517,-179.76606,,,,,28.6,-1.5,,,,15,24,21632,,,,15,17480,,,,5,26143,,,,13,10688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,17-Jun-2024,11:02:08,2,,,,0,4,55.93010,-179.76752,11:02:07 17-Jun-2024,Interpolated,55.93933,-179.76870,,,,,0.6,-1.7,,,,15,22,18173,,,,14,7255,,,,24,32241,,,,17,16436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,17-Jun-2024,13:47:20,2,,,,0,5,56.00648,-179.71554,13:47:19 17-Jun-2024,Interpolated,55.95502,-179.70273,,,,,5.5,-0.0,,,,15,24,15444,,,,10,3938,,,,12,4637,,,,25,1609,,,,19,18874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,17-Jun-2024,15:00:33,1,,,,0,5,55.97427,-179.72630,15:00:32 17-Jun-2024,Interpolated,55.97819,-179.66631,,,,,1.4,-0.4,,,,15,24,23922,,,,29,30412,,,,12,2073,,,,32,29484,,,,28,13816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,17-Jun-2024,20:48:19,1,,,,0,7,56.08132,-179.49418,20:48:18 17-Jun-2024,Interpolated,56.05899,-179.57200,,1,,,6.1,-1.8,,,,15,18,13321,,,,27,16654,,,,26,11750,,,,1,5597,,,,10,19234,,,,16,11809,,,,23,28844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,17-Jun-2024,22:39:19,1,,,,0,6,56.08025,-179.54061,22:39:18 17-Jun-2024,Interpolated,56.07572,-179.54689,,,,,7.8,-0.7,,,,15,27,25898,,,,10,2537,,,,32,28792,,,,16,8435,,,,21,9130,,,,23,4315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,18-Jun-2024,01:24:21,1,,,,0,4,56.10791,-179.49934,01:24:20 18-Jun-2024,Interpolated,56.00748,-179.31569,,,,,102670.0,-177873.9,,,,15,2,19398,,,,21,16367,,,,3,5430,,,,17,9112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,18-Jun-2024,04:54:17,1,,,,0,4,56.14884,-179.43874,04:54:16 18-Jun-2024,Interpolated,56.16711,-179.34096,,,,,8.9,-0.7,,,,15,19,4343,,,,9,20659,,,,6,30963,,,,11,17004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,18-Jun-2024,22:39:55,2,,,,0,6,56.32561,-179.19101,22:39:54 18-Jun-2024,Interpolated,56.38360,-179.22096,,,,,7.5,-0.5,,,,15,23,18367,,,,8,3722,,,,14,7932,,,,21,10460,,,,10,27512,,,,2,30669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,22-Jun-2024,06:11:57,2,,,,0,7,56.53968,-179.31658,06:11:56 22-Jun-2024,Interpolated,56.45989,-179.79513,,,,,17.4,-0.1,,,,15,9,2884,,,,30,11132,,,,7,13986,,,,6,21608,,,,20,6344,,,,4,6261,,,,11,17614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,23-Jun-2024,13:02:08,1,,,,0,5,56.49129,-179.72566,13:02:07 23-Jun-2024,Interpolated,56.37280,-179.75506,,,,,3.6,-1.1,,,,15,32,3626,,,,19,16254,,,,24,8809,,,,17,11360,,,,12,2424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,23-Jun-2024,15:00:50,2,,,,0,4,56.38700,-179.73940,15:00:49 23-Jun-2024,Interpolated,56.39087,-179.75366,,,,,1.7,-1.0,,,,15,12,19756,,,,25,3347,,,,11,19308,,,,28,3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,23-Jun-2024,21:04:55,5,,,,0,5,56.49948,-179.70751,21:04:54 23-Jun-2024,Interpolated,56.47778,-179.65436,,1,,,12.6,-1.0,,,,15,10,6391,,,,27,18309,,,,16,69,,,,7,22860,,,,1,1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,25-Jun-2024,10:49:08,1,,,,0,7,56.68569,-179.42909,10:49:07 25-Jun-2024,Interpolated,56.70340,-179.40583,,,,,11.3,-0.3,,,,15,23,13065,,,,22,2026,,,,14,29916,,,,13,8952,,,,24,25720,,,,10,25559,,,,15,25994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,25-Jun-2024,16:02:45,1,,,,0,4,56.66819,-179.45218,16:02:44 25-Jun-2024,Interpolated,56.70908,-179.47083,,,,,7.8,-0.6,,,,15,31,6776,,,,1,12881,,,,28,23526,,,,26,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,25-Jun-2024,19:06:07,1,,,,0,6,56.69564,-179.50230,19:06:06 25-Jun-2024,Interpolated,56.64760,-179.47924,,1,,,11.1,-0.3,,,,15,5,14253,,,,23,15849,,,,16,27328,,,,1,13438,,,,18,22826,,,,29,24491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,25-Jun-2024,21:03:59,2,,,,0,4,56.65481,-179.51120,21:03:58 25-Jun-2024,Interpolated,56.64860,-179.48333,,,,,0.4,-0.8,,,,15,15,7610,,,,10,11575,,,,7,2315,,,,27,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,26-Jun-2024,05:24:36,2,,,,0,5,56.66710,-179.53374,05:24:35 26-Jun-2024,Interpolated,56.68535,-179.64709,,,,,10.5,-1.0,,,,15,9,29373,,,,7,3796,,,,6,9902,,,,4,7264,,,,16,17798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,26-Jun-2024,06:03:32,1,,,,0,4,56.68492,-179.64598,06:03:31 26-Jun-2024,Interpolated,56.68300,-179.65210,,,,,0.1,-1.1,,,,15,20,1275,,,,11,9227,,,,9,21373,,,,7,32586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,26-Jun-2024,08:05:26,1,,,,0,4,56.68433,-179.65990,08:05:25 26-Jun-2024,Interpolated,56.67997,-179.66605,,,,,28.5,-1.2,,,,15,7,13858,,,,15,20148,,,,30,10242,,,,13,14084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,26-Jun-2024,19:01:15,3,,,,0,4,56.67544,-179.75921,19:01:14 26-Jun-2024,Interpolated,56.66825,-179.88799,,,,,9.6,-1.1,,,,15,1,19407,,,,26,17161,,,,18,26179,,,,16,31992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,27-Jun-2024,03:02:33,1,,,,0,4,56.66405,-179.78567,03:02:32 27-Jun-2024,Interpolated,56.66900,-179.82163,,,,,11.9,-0.6,,,,15,2,2814,,,,31,2965,,,,3,26070,,,,6,4596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,27-Jun-2024,07:08:59,3,,,,0,5,56.64737,-179.84607,07:08:58 27-Jun-2024,Interpolated,56.65822,-179.79922,,,,,4.2,-0.4,,,,15,13,5604,,,,11,11841,,,,30,7257,,,,20,11532,,,,5,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,27-Jun-2024,10:22:06,11,,,,0,8,56.64685,-179.81790,10:22:05 27-Jun-2024,Interpolated,56.65459,-179.81238,,1,,,15.3,-1.6,,,,15,14,1827,,,,17,9074,,,,30,14819,,,,22,10592,,,,13,28554,,,,23,19651,,,,24,26608,,,,27,12926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,28-Jun-2024,05:06:15,1,,,,0,7,56.67728,-179.88687,05:06:14 28-Jun-2024,Interpolated,56.70245,-179.97975,,,,,9.2,-0.6,,,,15,11,5269,,,,20,17171,,,,6,17026,,,,9,14291,,,,4,18782,,,,7,12009,,,,29,13314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
