DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
HF2024_1006_22U3194,264706,0.500000,UT,1.00b,,15:12:51 14-May-2024,,2,61.1607,-178.2485,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,15:14:46 14-May-2024,,2,61.1607,-178.2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,7780
HF2024_1006_22U3194,264706,0.500000,UT,1.00b,,19:10:58 14-May-2024,,B,61.2046,-178.1504,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,19:13:00 14-May-2024,,2,61.2233,-178.1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,7780
HF2024_1006_22U3194,264706,0.500000,UT,,,19:14:57 14-May-2024,,2,61.2233,-178.1668,,,,,,,,,-1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,19:18:20 14-May-2024,,2,61.2233,-178.1668,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,1.00b,,19:19:05 14-May-2024,,2,61.2233,-178.1668,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,19:20:44 14-May-2024,,2,61.2233,-178.1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,7780
HF2024_1006_22U3194,264706,0.500000,UT,,,19:22:41 14-May-2024,,2,61.2233,-178.1668,,,,,,,,,-1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,19:24:15 14-May-2024,,2,61.2233,-178.1668,,,,,3086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,21:15:30 14-May-2024,21:15:31 14-May-2024,1,3,61.2745,-178.1369,CRC,,,,3125,3.300,,,-1.35,0.0,,,,,,,,,,,,,164,27,255,42,,,,,,,110,234,144,0,27,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,22:40:02 14-May-2024,22:40:03 14-May-2024,1,0,61.3212,-178.1095,CRC,,,,3150,3.300,,,-1.45,0.0,,,,,,,,,,,,,255,27,255,42,,,,,,,86,234,144,0,48,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,00:55:58 15-May-2024,00:55:59 15-May-2024,1,A,61.3921,-178.0066,CRC,,,,3200,3.275,,,-1.45,0.0,,,,,,,,,,,,,182,27,255,42,,,,,,,94,236,144,0,35,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,05:04:14 15-May-2024,,2,61.5288,-177.9584,,,,,,,,,-1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,1.00b,,05:07:42 15-May-2024,,2,61.5288,-177.9584,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,05:08:47 15-May-2024,,2,61.5288,-177.9584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,7780
HF2024_1006_22U3194,264706,0.500000,UT,,,05:09:59 15-May-2024,,2,61.5288,-177.9584,,,,,,,,,-1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,05:11:32 15-May-2024,,2,61.5288,-177.9584,,,,,3287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,09:10:31 15-May-2024,,1,61.5604,-177.9233,,,,,3359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,09:11:16 15-May-2024,,1,61.5604,-177.9233,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,1.00b,,09:12:01 15-May-2024,,1,61.5604,-177.9233,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,09:12:46 15-May-2024,,1,61.5604,-177.9233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,7780
HF2024_1006_22U3194,264706,0.500000,UT,,,09:13:31 15-May-2024,,1,61.5604,-177.9233,,,,,,,,,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,09:14:16 15-May-2024,,3,61.5574,-177.9375,,,,,3364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,09:15:02 15-May-2024,,3,61.5574,-177.9375,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,1.00b,,09:15:47 15-May-2024,,3,61.5574,-177.9375,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,09:16:32 15-May-2024,,3,61.5574,-177.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,7780
HF2024_1006_22U3194,264706,0.500000,UT,,,09:17:17 15-May-2024,,3,61.5574,-177.9375,,,,,,,,,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,09:19:32 15-May-2024,,3,61.5575,-177.9308,,,,,3371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,,09:20:17 15-May-2024,,3,61.5575,-177.9308,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,1.00b,,09:21:02 15-May-2024,,3,61.5575,-177.9308,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,16:21:13 15-May-2024,16:21:13 15-May-2024,0,2,61.6247,-177.7803,CRC,,,,3475,3.300,,,-1.30,0.0,,,,,,,,,,,,,255,27,255,42,,,,,,,57,248,145,0,42,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,18:54:01 15-May-2024,18:54:02 15-May-2024,1,A,61.6023,-177.7583,CRC,,,,3500,3.350,,,2.50,0.0,,,,,,,,,,,,,255,27,255,42,,,,,,,33,248,145,0,49,,,,,,01:00:00 07-May-2024,,,
HF2024_1006_22U3194,264706,0.500000,UT,,22:45:33 15-May-2024,22:45:34 15-May-2024,1,3,61.5793,-177.6880,CRC,,,,3550,3.425,,,20.70,0.0,,,,,,,,,,,,,255,27,255,42,,,,,,,36,250,145,0,68,,,,,,01:00:00 07-May-2024,,,
