DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
160381,160381,UT,13:00:30 22-Jun-2017,,,B,23.2073,-160.6461,CRC 150.10,05:36:49 05-Jun-2017,Status,82,215,217,199,216,4,81,151,2,150,76,82,104,224,100,44,159,140,240,173,155,183,199,20,53,55,240,,,,,
160381,160381,UT,19:40:09 22-Jun-2017,,,B,23.4917,-161.3684,CRC 236.195,19:40:09 22-Jun-2017,PIT,29,129,219,74,117,34,195,32,94,243,37,79,43,176,49,187,15,191,53,131,183,78,219,182,231,57,253,92,102,119,62,
160381,160381,UT,20:55:58 27-Jun-2017,,,B,23.1914,-161.6090,CRC 203.141,00:00:00 26-Jun-2017,CumulativeDist,25,97,150,208,4,9,133,187,66,241,25,26,235,127,99,236,15,214,105,93,229,132,54,,,,,,,,,
160381,160381,UT,20:57:49 27-Jun-2017,,,B,23.1914,-161.6090,CRC 15.179,20:35:00 27-Jun-2017,PDT,1,225,75,110,141,254,192,39,96,42,16,18,110,5,149,130,164,128,184,172,93,254,32,112,12,144,157,14,190,128,68,
160381,160381,UT,18:28:56 28-Jun-2017,,,1,23.3471,-162.5473,CRC 203.68,00:00:00 26-Jun-2017,CumulativeDist,25,97,150,208,0,43,130,212,242,1,196,187,201,69,133,244,57,55,171,95,253,188,9,,,,,,,,,
160381,160381,UT,18:35:14 28-Jun-2017,,,1,23.3471,-162.5473,CRC 83.215,12:55:00 22-Jun-2017,PDT,10,97,75,89,151,231,85,163,255,219,65,9,112,82,192,45,7,68,2,247,6,103,178,238,72,212,32,176,22,183,239,
160381,160381,UT,18:37:11 28-Jun-2017,,,1,23.3471,-162.5473,Length 27?,12:52:51 22-Jun-2017,Fast-GPS,171,89,154,102,51,171,206,7,26,20,69,162,211,109,212,222,83,253,161,93,158,220,11,65,153,150,119,,,,,
160381,160381,UT,20:27:45 28-Jun-2017,,,0,23.3711,-162.4837,CRC 252.222,22:25:00 18-Jun-2017,PDT,31,129,75,74,200,146,192,38,224,121,152,42,62,23,129,7,91,98,6,120,149,98,46,76,146,13,150,33,48,164,101,
160381,160381,UT,20:28:31 28-Jun-2017,,,0,23.3711,-162.4837,CRC 72.98,,,9,31,53,158,39,203,74,105,201,127,227,162,28,120,200,78,122,109,106,247,53,195,236,,,,,,,,,
160381,160381,UT,22:12:39 28-Jun-2017,,,B,23.4394,-162.6553,CRC 35.130,00:00:00 23-Jun-2017,CumulativeDist,4,97,150,184,36,45,2,212,246,0,12,16,122,160,90,16,198,24,54,157,255,0,255,,,,,,,,,
160381,160381,UT,00:51:49 29-Jun-2017,,,B,23.4674,-162.8321,CRC 82.209,04:15:00 28-Jun-2017,PDT,10,65,75,112,135,254,192,40,34,33,68,160,242,245,137,74,243,126,243,252,56,114,94,152,122,217,167,27,227,102,49,
160381,160381,UT,20:07:28 29-Jun-2017,,,A,23.3562,-163.2433,CRC 134.224,19:55:00 29-Jun-2017,PDT,16,193,75,118,116,22,192,40,0,73,224,26,93,11,142,132,159,33,87,136,117,126,41,78,139,147,37,115,120,236,242,
160381,160381,UT,20:12:36 29-Jun-2017,,,A,23.3562,-163.2433,Length 27?,,Fast-GPS,167,165,129,254,60,66,95,114,138,7,214,180,115,255,8,216,5,24,28,113,33,192,180,124,56,226,69,,,,,
160381,160381,UT,20:14:12 29-Jun-2017,,,A,23.3562,-163.2433,Depth,12:55:00 22-Jun-2017,PDT,10,97,75,89,151,254,192,39,160,56,67,161,246,100,117,191,230,161,255,110,148,0,164,248,207,155,191,198,197,120,97,
