DeployID,Ptt,Source,Instr,Date,Kind,Minimum,5%,10%,15%,20%,25%,30%,35%,40%,45%,50%,55%,60%,65%,70%,75%,80%,85%,90%,95%,100%
160379,160379,Transmission,UT,00:00:00 27-May-2017,temp,13.600000,,,,,24.700001,,,,,25.800001,,,,,25.800001,,,,,26.300001
160379,160379,Transmission,UT,00:00:00 27-May-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 08-Jun-2017,depth,2.000000,,,,,4.000000,,,,,7.000000,,,,,66.000000,,,,,388.000000
160379,160379,Transmission,UT,00:00:00 08-Jun-2017,temp,9.500000,,,,,25.200001,,,,,26.300001,,,,,26.400000,,,,,26.500000
160379,160379,Transmission,UT,00:00:00 08-Jun-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 09-Jun-2017,depth,2.000000,,,,,9.000000,,,,,30.000000,,,,,90.000000,,,,,309.000000
160379,160379,Transmission,UT,00:00:00 09-Jun-2017,temp,11.900000,,,,,24.100000,,,,,26.100000,,,,,26.200001,,,,,26.600000
160379,160379,Transmission,UT,00:00:00 09-Jun-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 15-Jun-2017,depth,2.000000,,,,,9.000000,,,,,14.000000,,,,,19.000000,,,,,194.000000
160379,160379,Transmission,UT,00:00:00 15-Jun-2017,temp,19.300001,,,,,26.600000,,,,,26.800001,,,,,27.000000,,,,,28.799999
160379,160379,Transmission,UT,00:00:00 15-Jun-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 19-Jun-2017,depth,3.000000,,,,,9.000000,,,,,19.000000,,,,,32.000000,,,,,193.000000
160379,160379,Transmission,UT,00:00:00 19-Jun-2017,temp,19.900000,,,,,26.700001,,,,,26.700001,,,,,26.800001,,,,,27.400002
160379,160379,Transmission,UT,00:00:00 19-Jun-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 21-Jun-2017,depth,2.000000,,,,,7.000000,,,,,28.000000,,,,,51.000000,,,,,171.000000
160379,160379,Transmission,UT,00:00:00 21-Jun-2017,temp,21.900000,,,,,25.500000,,,,,26.600000,,,,,26.700001,,,,,27.500000
160379,160379,Transmission,UT,00:00:00 21-Jun-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 24-Jun-2017,depth,3.000000,,,,,12.000000,,,,,25.000000,,,,,48.000000,,,,,243.000000
160379,160379,Transmission,UT,00:00:00 24-Jun-2017,temp,14.900000,,,,,26.100000,,,,,26.700001,,,,,26.800001,,,,,27.200001
160379,160379,Transmission,UT,00:00:00 24-Jun-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 17-Aug-2017,depth,3.000000,,,,,6.000000,,,,,13.000000,,,,,17.000000,,,,,117.000000
160379,160379,Transmission,UT,00:00:00 17-Aug-2017,temp,25.000000,,,,,26.900000,,,,,27.000000,,,,,27.100002,,,,,28.299999
160379,160379,Transmission,UT,00:00:00 17-Aug-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 19-Aug-2017,depth,3.000000,,,,,8.000000,,,,,14.000000,,,,,27.000000,,,,,179.000000
160379,160379,Transmission,UT,00:00:00 19-Aug-2017,temp,18.800001,,,,,26.900000,,,,,26.900000,,,,,27.100002,,,,,27.799999
160379,160379,Transmission,UT,00:00:00 19-Aug-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 27-Aug-2017,depth,3.000000,,,,,5.000000,,,,,7.000000,,,,,14.000000,,,,,63.000000
160379,160379,Transmission,UT,00:00:00 27-Aug-2017,temp,26.700001,,,,,27.100002,,,,,27.299999,,,,,27.600002,,,,,28.799999
160379,160379,Transmission,UT,00:00:00 27-Aug-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 11-Sep-2017,depth,2.000000,,,,,13.000000,,,,,35.000000,,,,,49.000000,,,,,69.000000
160379,160379,Transmission,UT,00:00:00 11-Sep-2017,temp,25.600000,,,,,27.100002,,,,,27.200001,,,,,27.299999,,,,,28.400002
160379,160379,Transmission,UT,00:00:00 11-Sep-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 12-Oct-2017,depth,2.000000,,,,,4.000000,,,,,12.000000,,,,,27.000000,,,,,74.000000
160379,160379,Transmission,UT,00:00:00 12-Oct-2017,temp,25.300001,,,,,27.500000,,,,,27.600002,,,,,27.700001,,,,,28.000000
160379,160379,Transmission,UT,00:00:00 12-Oct-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 17-Oct-2017,depth,3.000000,,,,,5.000000,,,,,14.000000,,,,,29.000000,,,,,126.000000
160379,160379,Transmission,UT,00:00:00 17-Oct-2017,temp,22.000000,,,,,26.900000,,,,,26.900000,,,,,27.000000,,,,,27.200001
160379,160379,Transmission,UT,00:00:00 17-Oct-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 03-Nov-2017,depth,3.000000,,,,,5.000000,,,,,10.000000,,,,,14.000000,,,,,93.000000
160379,160379,Transmission,UT,00:00:00 03-Nov-2017,temp,23.700001,,,,,27.299999,,,,,27.400002,,,,,27.500000,,,,,28.000000
160379,160379,Transmission,UT,00:00:00 03-Nov-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
160379,160379,Transmission,UT,00:00:00 22-Nov-2017,depth,3.000000,,,,,5.000000,,,,,18.000000,,,,,32.000000,,,,,170.000000
160379,160379,Transmission,UT,00:00:00 22-Nov-2017,temp,20.600000,,,,,25.900000,,,,,26.100000,,,,,26.200001,,,,,26.400000
160379,160379,Transmission,UT,00:00:00 22-Nov-2017,oxygen,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000,,,,,0.250000
