DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
PL2024_1018_22U3174,264721,0.500000,UT,08:00:00 26-Jun-2024,,,,0.0,7.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,22:00:00 27-Jun-2024,,,,0.0,6.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,00:00:00 04-Jul-2024,,,,0.0,5.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,07:00:00 05-Jul-2024,,,,0.0,5.2,Status
PL2024_1018_22U3174,264721,0.500000,UT,01:00:00 09-Jul-2024,,,,0.0,6.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,05:00:00 09-Jul-2024,,,,0.0,6.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 09-Jul-2024,,,,0.0,6.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,08:00:00 09-Jul-2024,,,,0.0,6.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,09:00:00 09-Jul-2024,,,,0.0,6.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,17:00:00 09-Jul-2024,,,,0.0,6.0,Status
PL2024_1018_22U3174,264721,0.500000,UT,22:00:00 09-Jul-2024,,,,0.0,5.5,Status
PL2024_1018_22U3174,264721,0.500000,UT,02:00:00 10-Jul-2024,,,,0.0,5.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,07:00:00 10-Jul-2024,,,,0.0,5.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,19:00:00 11-Jul-2024,,,,0.0,5.5,Status
PL2024_1018_22U3174,264721,0.500000,UT,21:00:00 11-Jul-2024,,,,0.0,5.7,Status
PL2024_1018_22U3174,264721,0.500000,UT,23:00:00 11-Jul-2024,,,,0.0,5.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 12-Jul-2024,,,,0.0,5.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,20:00:00 12-Jul-2024,,,,0.0,5.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,22:00:00 12-Jul-2024,,,,0.0,5.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,00:00:00 13-Jul-2024,,,,0.0,6.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,04:00:00 13-Jul-2024,,,,0.0,6.5,Status
PL2024_1018_22U3174,264721,0.500000,UT,07:00:00 13-Jul-2024,,,,0.0,6.7,Status
PL2024_1018_22U3174,264721,0.500000,UT,10:00:00 13-Jul-2024,,,,0.0,7.0,Status
PL2024_1018_22U3174,264721,0.500000,UT,17:00:00 13-Jul-2024,,,,0.0,7.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,20:00:00 13-Jul-2024,,,,0.0,8.7,Status
PL2024_1018_22U3174,264721,0.500000,UT,22:00:00 13-Jul-2024,,,,0.0,9.2,Status
PL2024_1018_22U3174,264721,0.500000,UT,03:00:00 14-Jul-2024,,,,0.0,9.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,05:00:00 14-Jul-2024,,,,0.0,10.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 14-Jul-2024,,,,0.0,9.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,21:00:00 14-Jul-2024,,,,0.0,11.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 15-Jul-2024,,,,0.0,9.7,Status
PL2024_1018_22U3174,264721,0.500000,UT,08:00:00 15-Jul-2024,,,,0.0,9.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,05:00:00 16-Jul-2024,,,,0.0,6.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,23:00:00 17-Jul-2024,,,,0.0,5.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,00:00:00 18-Jul-2024,,,,0.0,5.7,Status
PL2024_1018_22U3174,264721,0.500000,UT,02:00:00 18-Jul-2024,,,,0.0,5.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 18-Jul-2024,,,,0.0,5.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,20:00:00 18-Jul-2024,,,,0.0,6.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,22:00:00 18-Jul-2024,,,,0.0,7.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,03:00:00 19-Jul-2024,,,,0.0,7.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,04:00:00 19-Jul-2024,,,,0.0,8.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 19-Jul-2024,,,,0.0,8.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,07:00:00 19-Jul-2024,,,,0.0,8.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,21:00:00 19-Jul-2024,,,,0.0,23.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,07:00:00 20-Jul-2024,,,,0.0,10.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,05:00:00 21-Jul-2024,,,,0.0,22.5,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 21-Jul-2024,,,,0.0,20.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,17:00:00 22-Jul-2024,,,,0.0,25.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,08:00:00 24-Jul-2024,,,,0.0,12.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,00:00:00 25-Jul-2024,,,,0.0,11.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,17:00:00 26-Jul-2024,,,,0.0,9.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,20:00:00 27-Jul-2024,,,,0.0,6.7,Status
PL2024_1018_22U3174,264721,0.500000,UT,17:00:00 28-Jul-2024,,,,0.0,7.7,Status
PL2024_1018_22U3174,264721,0.500000,UT,01:00:00 29-Jul-2024,,,,0.0,7.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,07:00:00 29-Jul-2024,,,,0.0,7.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,04:00:00 30-Jul-2024,,,,0.0,7.0,Status
PL2024_1018_22U3174,264721,0.500000,UT,00:00:00 03-Aug-2024,,,,0.0,7.2,Status
PL2024_1018_22U3174,264721,0.500000,UT,05:00:00 03-Aug-2024,,,,0.0,7.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,18:00:00 03-Aug-2024,,,,0.0,7.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,21:00:00 04-Aug-2024,,,,0.0,6.7,Status
PL2024_1018_22U3174,264721,0.500000,UT,05:00:00 08-Aug-2024,,,,0.0,7.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,08:00:00 10-Aug-2024,,,,0.0,6.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,00:00:00 11-Aug-2024,,,,0.0,6.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,05:00:00 11-Aug-2024,,,,0.0,6.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 11-Aug-2024,,,,0.0,6.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,08:00:00 11-Aug-2024,,,,0.0,6.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,10:00:00 11-Aug-2024,,,,0.0,6.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 12-Aug-2024,,,,0.0,7.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,08:00:00 12-Aug-2024,,,,0.0,8.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,09:00:00 12-Aug-2024,,,,0.0,8.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,22:00:00 12-Aug-2024,,,,0.0,9.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,05:00:00 13-Aug-2024,,,,0.0,10.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,14:00:00 13-Aug-2024,,,,0.0,8.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,16:00:00 13-Aug-2024,,,,0.0,8.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,21:00:00 13-Aug-2024,,,,0.0,9.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,05:00:00 14-Aug-2024,,,,0.0,9.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 14-Aug-2024,,,,0.0,9.2,Status
PL2024_1018_22U3174,264721,0.500000,UT,08:00:00 14-Aug-2024,,,,0.0,9.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,09:00:00 14-Aug-2024,,,,0.0,9.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,19:00:00 14-Aug-2024,,,,0.0,9.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,23:00:00 14-Aug-2024,,,,0.0,9.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,08:00:00 15-Aug-2024,,,,0.0,11.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,22:00:00 15-Aug-2024,,,,0.0,19.5,Status
PL2024_1018_22U3174,264721,0.500000,UT,08:00:00 16-Aug-2024,,,,0.0,13.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 17-Aug-2024,,,,0.0,12.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,21:00:00 17-Aug-2024,,,,0.0,10.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,23:00:00 17-Aug-2024,,,,0.0,15.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,15:00:00 18-Aug-2024,,,,0.0,14.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,17:00:00 19-Aug-2024,,,,0.0,9.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,00:00:00 20-Aug-2024,,,,0.0,16.5,Status
PL2024_1018_22U3174,264721,0.500000,UT,08:00:00 20-Aug-2024,,,,0.0,16.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,01:00:00 21-Aug-2024,,,,0.0,12.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 22-Aug-2024,,,,0.0,18.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,22:00:00 22-Aug-2024,,,,0.0,13.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,02:00:00 23-Aug-2024,,,,0.0,15.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,01:00:00 24-Aug-2024,,,,0.0,16.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,15:00:00 24-Aug-2024,,,,0.0,9.5,Status
PL2024_1018_22U3174,264721,0.500000,UT,17:00:00 24-Aug-2024,,,,0.0,9.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,23:00:00 24-Aug-2024,,,,0.0,8.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,03:00:00 25-Aug-2024,,,,0.0,8.5,Status
PL2024_1018_22U3174,264721,0.500000,UT,22:00:00 25-Aug-2024,,,,0.0,6.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,19:00:00 03-Sep-2024,,,,0.0,6.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,07:00:00 04-Sep-2024,,,,0.0,6.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,07:00:00 06-Sep-2024,,,,0.0,7.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,08:00:00 06-Sep-2024,,,,0.0,7.7,Status
PL2024_1018_22U3174,264721,0.500000,UT,10:00:00 06-Sep-2024,,,,0.0,8.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,04:00:00 07-Sep-2024,,,,0.0,10.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 07-Sep-2024,,,,0.0,10.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,09:00:00 07-Sep-2024,,,,0.0,13.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,19:00:00 07-Sep-2024,,,,0.0,9.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,21:00:00 07-Sep-2024,,,,0.0,9.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,10:00:00 08-Sep-2024,,,,0.0,9.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,05:00:00 09-Sep-2024,,,,0.0,17.0,Status
PL2024_1018_22U3174,264721,0.500000,UT,01:00:00 12-Sep-2024,,,,0.0,15.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,10:00:00 12-Sep-2024,,,,0.0,10.0,Status
PL2024_1018_22U3174,264721,0.500000,UT,16:00:00 12-Sep-2024,,,,0.0,9.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,00:00:00 13-Sep-2024,,,,0.0,23.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 14-Sep-2024,,,,0.0,10.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,20:00:00 14-Sep-2024,,,,0.0,19.7,Status
PL2024_1018_22U3174,264721,0.500000,UT,18:00:00 15-Sep-2024,,,,0.0,9.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,21:00:00 15-Sep-2024,,,,0.0,9.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,01:00:00 16-Sep-2024,,,,0.0,9.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 16-Sep-2024,,,,0.0,8.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,15:00:00 17-Sep-2024,,,,0.0,7.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,17:00:00 17-Sep-2024,,,,0.0,7.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,20:00:00 17-Sep-2024,,,,0.0,7.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,07:00:00 26-Sep-2024,,,,0.0,6.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,21:00:00 27-Sep-2024,,,,0.0,6.7,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 29-Sep-2024,,,,0.0,6.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,21:00:00 01-Oct-2024,,,,0.0,6.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 02-Oct-2024,,,,0.0,6.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,08:00:00 02-Oct-2024,,,,0.0,6.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,20:00:00 03-Oct-2024,,,,0.0,6.7,Status
PL2024_1018_22U3174,264721,0.500000,UT,01:00:00 04-Oct-2024,,,,0.0,6.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,03:00:00 04-Oct-2024,,,,0.0,6.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 04-Oct-2024,,,,0.0,6.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,07:00:00 04-Oct-2024,,,,0.0,6.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,09:00:00 04-Oct-2024,,,,0.0,6.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,18:00:00 04-Oct-2024,,,,0.0,6.9,Status
PL2024_1018_22U3174,264721,0.500000,UT,00:00:00 05-Oct-2024,,,,0.0,7.2,Status
PL2024_1018_22U3174,264721,0.500000,UT,07:00:00 05-Oct-2024,,,,0.0,8.0,Status
PL2024_1018_22U3174,264721,0.500000,UT,20:00:00 05-Oct-2024,,,,0.0,8.0,Status
PL2024_1018_22U3174,264721,0.500000,UT,07:00:00 06-Oct-2024,,,,0.0,7.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,09:00:00 06-Oct-2024,,,,0.0,7.7,Status
PL2024_1018_22U3174,264721,0.500000,UT,03:00:00 07-Oct-2024,,,,0.0,11.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,05:00:00 07-Oct-2024,,,,0.0,7.0,Status
PL2024_1018_22U3174,264721,0.500000,UT,18:00:00 07-Oct-2024,,,,0.0,7.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,20:00:00 07-Oct-2024,,,,0.0,7.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,04:00:00 08-Oct-2024,,,,0.0,6.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 08-Oct-2024,,,,0.0,6.8,Status
PL2024_1018_22U3174,264721,0.500000,UT,09:00:00 08-Oct-2024,,,,0.0,7.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,10:00:00 08-Oct-2024,,,,0.0,7.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 10-Oct-2024,,,,0.0,15.5,Status
PL2024_1018_22U3174,264721,0.500000,UT,10:00:00 10-Oct-2024,,,,0.0,6.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,03:00:00 11-Oct-2024,,,,0.0,8.0,Status
PL2024_1018_22U3174,264721,0.500000,UT,08:00:00 11-Oct-2024,,,,0.0,7.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,10:00:00 11-Oct-2024,,,,0.0,2.1,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 12-Oct-2024,,,,0.0,4.0,Status
PL2024_1018_22U3174,264721,0.500000,UT,00:00:00 13-Oct-2024,,,,0.0,8.6,Status
PL2024_1018_22U3174,264721,0.500000,UT,06:00:00 13-Oct-2024,,,,0.0,5.3,Status
PL2024_1018_22U3174,264721,0.500000,UT,01:00:00 16-Oct-2024,,,,0.0,7.4,Status
PL2024_1018_22U3174,264721,0.500000,UT,17:00:00 17-Oct-2024,,,,0.0,8.4,Status
