DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 20-Sep-2024,6.000000,3,,,,,24,,3,0,0,3,3,3,3,3,3,3,3,3,3,3,10,3,3,0,0,0,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 21-Sep-2024,6.000000,3,,,,,24,,3,3,3,0,0,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 22-Sep-2024,6.000000,2,,,,,24,,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 23-Sep-2024,6.000000,2,,,,,24,,0,0,3,0,3,0,3,0,3,70,60,10,10,3,0,0,3,30,0,0,0,50,100,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 24-Sep-2024,6.000000,2,,,,,24,,98,100,20,3,0,3,0,3,10,70,10,10,3,3,0,3,3,3,3,0,3,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 25-Sep-2024,6.000000,2,,,,,24,,0,3,3,3,0,0,0,3,3,0,3,3,10,10,10,10,10,0,0,3,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 26-Sep-2024,6.000000,4,,,,,24,,3,0,3,3,3,3,3,3,3,0,10,10,10,10,3,0,3,3,3,3,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 27-Sep-2024,6.000000,4,,,,,24,,0,0,0,0,0,0,0,3,10,10,3,0,3,3,3,10,10,3,3,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 29-Sep-2024,7.000000,1,,,,,24,,0,0,0,3,3,3,3,3,3,60,90,60,70,10,10,10,3,0,0,0,0,30,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 04-Oct-2024,7.000000,1,,,,,24,,0,3,3,3,3,0,3,3,3,3,3,3,3,3,10,10,3,3,3,3,3,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 05-Oct-2024,7.000000,2,,,,,24,,0,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 07-Oct-2024,7.000000,1,,,,,24,,0,0,0,0,0,0,10,3,70,90,50,20,60,90,60,3,3,50,70,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 10-Oct-2024,7.000000,2,,,,,24,,0,0,3,0,0,3,3,0,3,3,3,10,10,10,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 11-Oct-2024,7.000000,2,,,,,24,,3,3,3,3,3,3,3,3,10,3,3,3,3,10,10,10,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 12-Oct-2024,7.000000,3,,,,,24,,0,3,3,3,3,3,3,10,10,3,3,3,3,3,3,3,10,3,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1015_22U3184,264697,0.500000,Transmission,UT,Percent,00:00:00 13-Oct-2024,7.000000,3,,,,,24,,0,0,3,0,0,30,90,100,90,70,10,100,100,60,10,10,10,0,3,3,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
