DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
HF2024_1015_22U3184,264697,0.500000,UT,03:00:00 24-Jul-2024,,,,0.0,8.6,Status
HF2024_1015_22U3184,264697,0.500000,UT,16:00:00 24-Jul-2024,,,,0.0,8.4,Status
HF2024_1015_22U3184,264697,0.500000,UT,03:00:00 25-Jul-2024,,,,0.0,8.5,Status
HF2024_1015_22U3184,264697,0.500000,UT,07:00:00 26-Jul-2024,,,,0.0,8.9,Status
HF2024_1015_22U3184,264697,0.500000,UT,08:00:00 26-Jul-2024,,,,0.0,9.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,22:00:00 26-Jul-2024,,,,0.0,8.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,06:00:00 01-Aug-2024,,,,0.0,8.7,Status
HF2024_1015_22U3184,264697,0.500000,UT,15:00:00 04-Aug-2024,,,,0.0,8.3,Status
HF2024_1015_22U3184,264697,0.500000,UT,17:00:00 04-Aug-2024,,,,0.0,8.9,Status
HF2024_1015_22U3184,264697,0.500000,UT,19:00:00 04-Aug-2024,,,,0.0,10.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,20:00:00 04-Aug-2024,,,,0.0,9.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,05:00:00 05-Aug-2024,,,,0.0,7.4,Status
HF2024_1015_22U3184,264697,0.500000,UT,06:00:00 05-Aug-2024,,,,0.0,7.9,Status
HF2024_1015_22U3184,264697,0.500000,UT,13:00:00 05-Aug-2024,,,,0.0,7.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,21:00:00 07-Aug-2024,,,,0.0,8.9,Status
HF2024_1015_22U3184,264697,0.500000,UT,23:00:00 07-Aug-2024,,,,0.0,8.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,02:00:00 08-Aug-2024,,,,0.0,9.4,Status
HF2024_1015_22U3184,264697,0.500000,UT,07:00:00 12-Aug-2024,,,,0.0,6.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,16:00:00 22-Aug-2024,,,,0.0,7.7,Status
HF2024_1015_22U3184,264697,0.500000,UT,17:00:00 22-Aug-2024,,,,0.0,7.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,23:00:00 22-Aug-2024,,,,0.0,8.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,05:00:00 23-Aug-2024,,,,0.0,10.7,Status
HF2024_1015_22U3184,264697,0.500000,UT,06:00:00 23-Aug-2024,,,,0.0,9.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,21:00:00 24-Aug-2024,,,,0.0,8.6,Status
HF2024_1015_22U3184,264697,0.500000,UT,00:00:00 27-Aug-2024,,,,0.0,7.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,23:00:00 29-Aug-2024,,,,0.0,8.4,Status
HF2024_1015_22U3184,264697,0.500000,UT,02:00:00 02-Sep-2024,,,,0.0,8.9,Status
HF2024_1015_22U3184,264697,0.500000,UT,15:00:00 02-Sep-2024,,,,0.0,9.6,Status
HF2024_1015_22U3184,264697,0.500000,UT,17:00:00 02-Sep-2024,,,,0.0,10.4,Status
HF2024_1015_22U3184,264697,0.500000,UT,19:00:00 02-Sep-2024,,,,0.0,13.9,Status
HF2024_1015_22U3184,264697,0.500000,UT,21:00:00 02-Sep-2024,,,,0.0,13.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,22:00:00 02-Sep-2024,,,,0.0,12.4,Status
HF2024_1015_22U3184,264697,0.500000,UT,23:00:00 02-Sep-2024,,,,0.0,15.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,08:00:00 03-Sep-2024,,,,0.0,9.3,Status
HF2024_1015_22U3184,264697,0.500000,UT,16:00:00 08-Sep-2024,,,,0.0,7.0,Status
HF2024_1015_22U3184,264697,0.500000,UT,09:00:00 09-Sep-2024,,,,0.0,7.5,Status
HF2024_1015_22U3184,264697,0.500000,UT,11:00:00 09-Sep-2024,,,,0.0,7.7,Status
HF2024_1015_22U3184,264697,0.500000,UT,21:00:00 09-Sep-2024,,,,0.0,8.7,Status
HF2024_1015_22U3184,264697,0.500000,UT,22:00:00 09-Sep-2024,,,,0.0,8.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,08:00:00 10-Sep-2024,,,,0.0,7.3,Status
HF2024_1015_22U3184,264697,0.500000,UT,09:00:00 10-Sep-2024,,,,0.0,7.4,Status
HF2024_1015_22U3184,264697,0.500000,UT,12:00:00 14-Sep-2024,,,,0.0,7.2,Status
HF2024_1015_22U3184,264697,0.500000,UT,16:00:00 15-Sep-2024,,,,0.0,7.2,Status
HF2024_1015_22U3184,264697,0.500000,UT,10:00:00 19-Sep-2024,,,,0.0,7.3,Status
HF2024_1015_22U3184,264697,0.500000,UT,11:00:00 19-Sep-2024,,,,0.0,7.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,21:00:00 23-Sep-2024,,,,0.0,9.7,Status
HF2024_1015_22U3184,264697,0.500000,UT,22:00:00 23-Sep-2024,,,,0.0,15.0,Status
HF2024_1015_22U3184,264697,0.500000,UT,23:00:00 23-Sep-2024,,,,0.0,17.5,Status
HF2024_1015_22U3184,264697,0.500000,UT,00:00:00 24-Sep-2024,,,,0.0,15.0,Status
HF2024_1015_22U3184,264697,0.500000,UT,09:00:00 24-Sep-2024,,,,0.0,8.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,10:00:00 24-Sep-2024,,,,0.0,9.4,Status
HF2024_1015_22U3184,264697,0.500000,UT,08:00:00 27-Sep-2024,,,,0.0,9.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,08:00:00 28-Sep-2024,,,,0.0,9.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,09:00:00 28-Sep-2024,,,,0.0,9.9,Status
HF2024_1015_22U3184,264697,0.500000,UT,10:00:00 28-Sep-2024,,,,0.0,11.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,11:00:00 28-Sep-2024,,,,0.0,11.9,Status
HF2024_1015_22U3184,264697,0.500000,UT,12:00:00 29-Sep-2024,,,,0.0,9.9,Status
HF2024_1015_22U3184,264697,0.500000,UT,22:00:00 29-Sep-2024,,,,0.0,8.3,Status
HF2024_1015_22U3184,264697,0.500000,UT,23:00:00 29-Sep-2024,,,,0.0,12.9,Status
HF2024_1015_22U3184,264697,0.500000,UT,00:00:00 30-Sep-2024,,,,0.0,10.6,Status
HF2024_1015_22U3184,264697,0.500000,UT,09:00:00 07-Oct-2024,,,,0.0,9.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,10:00:00 07-Oct-2024,,,,0.0,9.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,13:00:00 07-Oct-2024,,,,0.0,9.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,18:00:00 07-Oct-2024,,,,0.0,11.4,Status
HF2024_1015_22U3184,264697,0.500000,UT,10:00:00 11-Oct-2024,,,,0.0,8.0,Status
HF2024_1015_22U3184,264697,0.500000,UT,16:00:00 11-Oct-2024,,,,0.0,8.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,08:00:00 12-Oct-2024,,,,0.0,6.2,Status
HF2024_1015_22U3184,264697,0.500000,UT,07:00:00 13-Oct-2024,,,,0.0,8.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,08:00:00 13-Oct-2024,,,,0.0,6.4,Status
HF2024_1015_22U3184,264697,0.500000,UT,09:00:00 13-Oct-2024,,,,0.0,7.1,Status
HF2024_1015_22U3184,264697,0.500000,UT,10:00:00 13-Oct-2024,,,,0.0,6.7,Status
HF2024_1015_22U3184,264697,0.500000,UT,11:00:00 13-Oct-2024,,,,0.0,7.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,07:00:00 15-Oct-2024,,,,0.0,7.2,Status
HF2024_1015_22U3184,264697,0.500000,UT,07:00:00 18-Oct-2024,,,,0.0,14.2,Status
HF2024_1015_22U3184,264697,0.500000,UT,08:00:00 18-Oct-2024,,,,0.0,11.9,Status
HF2024_1015_22U3184,264697,0.500000,UT,08:00:00 20-Oct-2024,,,,0.0,7.6,Status
HF2024_1015_22U3184,264697,0.500000,UT,09:00:00 21-Oct-2024,,,,0.0,7.8,Status
HF2024_1015_22U3184,264697,0.500000,UT,10:00:00 21-Oct-2024,,,,0.0,7.7,Status
HF2024_1015_22U3184,264697,0.500000,UT,09:00:00 23-Oct-2024,,,,0.0,7.5,Status
HF2024_1015_22U3184,264697,0.500000,UT,17:00:00 24-Oct-2024,,,,0.0,9.1,Status
